parent,child
h1,g__Pseudomonas|s__sp. RU47
h8,g__Klebsiella|s__oxytoca
h5,g__Shigella|s__flexneri
h0,g__Myroides|s__sp. ZB35
f__Phyllobacteriaceae,g__Mesorhizobium|s__loti
12,g__Paenibacillus|s__xylanilyticus
h1,g__Streptomyces|s__rubrolavendulae
h3,g__Exiguobacterium|s__sp. AT1b
28,g__Rhodococcus|s__fascians
h0,g__Sphingomonas|s__sp. XS-10
h5,g__Nocardia|s__farcinica
h7,g__Mycobacterium|s__sp. MS1601
h7,g__Corynebacterium|s__halotolerans
h0,g__Campylobacter|s__ornithocola
h6,g__Rhodococcus|s__sp. p52
h0,g__Aurantimicrobium|s__sp. MWH-Mo1
h4,g__Rickettsia|s__raoultii
h4,g__Citrobacter|s__sp. RHBSTW-00986
h9,g__Marinithermus|s__hydrothermalis
h2,g__Yersinia|s__hibernica
h7,g__Citrobacter|s__portucalensis
h2,g__Flavihumibacter|s__sp. SB-02
h3,g__Clostridium|s__sp. DL-VIII
h5,g__Xanthomonas|s__albilineans
h3,g__Leptospirillum|s__sp. Group II 'CF-1'
h9,g__Rhodovulum|s__sulfidophilum
h4,g__Sphingobium|s__sp. YBL2
h1,g__Thermus|s__oshimai
h5,g__Salmonella|s__Enterobacteriaceae endosymbiont of Macroplea appendiculata
h3,g__Caedibacter|s__taeniospiralis
h6,g__Sediminicola|s__sp. YIK13
h1,g__Oryzomicrobium|s__Rhodocyclaceae bacterium SHINM1
h2,g__Pseudomonas|s__salegens
h5,g__Erwinia|s__sp. QL-Z3
h1,g__Pseudomonas|s__knackmussii
TyramineConsumptionimport,g__Klebsiella|s__pneumoniae
h9,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
f__Hymenobacteraceae,g__Hymenobacter|s__sp. BT18
h7,g__Rhodococcus|s__sp. WAY2
f__Halanaerobiaceae,g__Halocella|s__sp. SP3-1
h0,g__Azospirillum|s__thiophilum
output,f__Bradymonadaceae
h1,g__Halomonas|s__titanicae
h6,g__Oceanicoccus|s__sagamiensis
h1,g__Lysinibacillus|s__varians
h5,g__Saprospira|s__grandis
h7,g__Parachlamydia|s__acanthamoebae
f__Nostocaceae,g__Nostoc|s__sphaeroides
h7,g__Treponema|s__brennaborense
50,g__Rhodoferax|s__sediminis
h4,g__Halomonas|s__sp. KO116
h8,g__Aerococcus|s__christensenii
h8,g__Pseudomonas|s__psychrophila
h3,g__Methylobacterium|s__nodulans
h2,g__Verrucosispora|s__maris
h1,g__Alistipes|s__shahii
f__Enterobacteriaceae,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia tomentosa
h3,g__Actinomyces|s__sp. oral taxon 169
h5,g__Sphingobium|s__amiense
h5,g__Dactylococcopsis|s__salina
h4,g__Legionella|s__jordanis
h6,g__Mycoplasma|s__canadense
h8,g__Flavobacterium|s__sp. KP1
h3,g__Bifidobacterium|s__eulemuris
h3,g__Capnocytophaga|s__canimorsus
h5,g__Butyricimonas|s__faecalis
h6,g__Aeromonas|s__sp. ASNIH3
f__Flavobacteriaceae,g__Aquimarina|s__sp. BL5
h1,g__Kitasatospora|s__albolonga
h7,g__Thiolapillus|s__brandeum
h8,g__Corynebacterium|s__geronticis
0,g__Fluviicola|s__taffensis
h7,g__Methanobrevibacter|s__millerae
h8,g__Actinobaculum|s__sp. 313
h3,g__Luteipulveratus|s__mongoliensis
h1,g__Leuconostoc|s__suionicum
h0,g__Bifidobacterium|s__pseudolongum
h7,g__Mageeibacillus|s__indolicus
0,g__Kocuria|s__flava
h6,g__Rhizobium|s__sp. Khangiran2
h8,g__Atlantibacter|s__hermannii
h7,g__Maribacter|s__sp. T28
h2,g__Klebsiella|s__sp. LTGPAF-6F
h8,g__Shewanella|s__sp. Scap07
h0,g__Anoxybacillus|s__sp. PDR2
h2,g__Brachybacterium|s__faecium
h2,g__Caldanaerobacter|s__subterraneus
h4,g__Aeromonas|s__sp. ASNIH2
h5,g__Gryllotalpicola|s__protaetiae
h9,g__Treponema|s__putidum
h2,g__Teredinibacter|s__sp. Bs08
h5,g__Gottschalkia|s__acidurici
h2,g__Sphingobium|s__baderi
h4,g__Serratia|s__symbiotica
h5,g__Staphylothermus|s__marinus
h6,g__Tenacibaculum|s__dicentrarchi
h6,g__Streptomyces|s__sp. WAC06273
f__Burkholderiaceae,g__Burkholderia|s__vietnamiensis
h7,g__Jannaschia|s__sp. CCS1
h5,g__Pseudomonas|s__sp. THAF7b
f__Mycobacteriaceae,g__Mycobacterium|s__sp. THAF192
f__Synechococcaceae,g__Synechococcus|s__sp. KORDI-49
h3,g__Aeromonas|s__sp. WP2-W18-CRE-05
h5,g__Deinococcus|s__swuensis
h7,g__Thermococcus|s__sp. SY113
h2,g__Methanosarcina|s__siciliae
f__Campylobacteraceae,g__Campylobacter|s__hominis
h4,g__Rhodococcus|s__sp. 008
h6,g__Burkholderia|s__sp. MSMB0856
f__Hyphomicrobiaceae,g__Blastochloris|s__viridis
h6,g__Luteimonas|s__sp. JM171
h6,g__Luteolibacter|s__sp. G-1-1-1
h4,g__Roseobacter|s__ponti
h0,g__Enterobacter|s__chengduensis
h3,g__Arthrobacter|s__sp. J3.40
169,g__Arthrobacter|s__sp. KBS0702
f__Streptomycetaceae,g__Streptomyces|s__sp. M2
h4,g__Anaeromyxobacter|s__sp. K
h0,g__Rhodospirillum|s__rubrum
h5,g__Nocardioides|s__sp. SB3-45
h5,g__Vibrio|s__navarrensis
h9,g__Bacillus|s__sp. FDAARGOS_235
h2,g__Thermoproteus|s__tenax
h1,g__Pseudomonas|s__reinekei
h5,g__Shigella|s__sp. MO17
f__Oscillospiraceae,g__Oscillibacter|s__sp. NSJ-62
h9,g__Helicobacter|s__bilis
3,g__Nitrosomonas|s__communis
h0,g__Alkaliphilus|s__metalliredigens
f__Spongiibacteraceae,g__Oceanicoccus|s__sagamiensis
h9,g__Phreatobacter|s__sp. NMCR1094
h8,g__Streptomyces|s__sp. S1A1-7
h6,g__Pseudomonas|s__oryzihabitans
h9,g__Synechococcus|s__sp. A15-44
h1,g__Natrinema|s__pellirubrum
h5,g__Phytobacter|s__diazotrophicus
h2,g__Vibrio|s__sp. 0908
h7,g__Brevibacterium|s__aurantiacum
f__Anaplasmataceae,g__Wolbachia|s__endosymbiont of Litomosoides sigmodontis
h7,g__Enterobacter|s__cancerogenus
h9,g__Jeongeupia|s__sp. USM3
h3,g__Candidatus Hoaglandella|s__endobia
h0,g__Thauera|s__aromatica
h3,g__Streptococcus|s__ferus
h8,g__Nitrosomonas|s__eutropha
h2,g__Methanococcoides|s__methylutens
h6,g__Stenotrophomonas|s__sp. WZN-1
h9,g__Streptococcus|s__troglodytae
h1,g__Stenotrophomonas|s__sp. Pemsol
h6,g__Corynebacterium|s__timonense
f__Erwiniaceae,g__Pantoea|s__ananatis
h3,g__Halorussus|s__sp. ZS-3
h6,g__Pedobacter|s__cryoconitis
7,g__Streptococcus|s__infantis
h3,g__Pseudomonas|s__sp. Os17
h3,g__Acetobacter|s__ascendens
h8,g__Rheinheimera|s__sp. LHK132
h4,g__Mycolicibacterium|s__rhodesiae
h5,g__Virgibacillus|s__dokdonensis
h6,g__Pseudomonas|s__sp. R2A2
h7,g__Nocardioides|s__sp. HY056
h0,g__Marinococcus|s__halophilus
h8,g__Microbulbifer|s__sp. A4B17
2,g__Herbinix|s__luporum
h7,g__Methyloceanibacter|s__sp. wino2
f__Mycoplasmataceae,g__Mycoplasma|s__dispar
h8,g__Pontibacter|s__actiniarum
h3,g__Geoglobus|s__acetivorans
h9,g__Mycolicibacterium|s__frederiksbergense
h1,g__Corynebacterium|s__maris
h3,g__Agrobacterium|s__vitis
h1,g__Flavobacterium|s__johnsoniae
h5,g__Pseudomonas|s__pohangensis
h0,g__Fimbriimonas|s__ginsengisoli
h6,g__Actinoplanes|s__derwentensis
h3,g__Halomicronema|s__hongdechloris
h6,g__Pseudomonas|s__sp. IzPS32d
f__Rhodocyclaceae,g__Oryzomicrobium|s__Rhodocyclaceae bacterium SHINM1
h4,g__Polaribacter|s__sp. Hel1_33_78
h5,g__Stenotrophomonas|s__sp. pho
h3,g__Leuconostoc|s__kimchii
h0,g__Paracoccus|s__zhejiangensis
h8,g__Thermodesulfobium|s__narugense
h5,g__Aeromonas|s__simiae
h0,g__Geobacter|s__sp. DSM 9736
h4,g__Mycoplasma|s__sp. C264-NAS
h8,g__Spirosoma|s__montaniterrae
h5,g__Psychrobacillus|s__sp. AK 1817
f__Streptosporangiaceae,g__Streptosporangium|s__roseum
f__Fervidobacteriaceae,g__Thermosipho|s__melanesiensis
h3,g__Paraburkholderia|s__sp. Msb3
h3,g__Methanosarcina|s__horonobensis
h5,g__Janibacter|s__melonis
h5,g__Metallosphaera|s__tengchongensis
f__Erwiniaceae,g__Erwinia|s__gerundensis
h4,g__Desulfosporosinus|s__orientis
h6,g__Pseudorhodobacter|s__sp. S12M18
h3,g__Helicobacter|s__suis
h2,g__Prevotella|s__dentalis
h0,g__Myxococcus|s__xanthus
h2,g__Methylovorus|s__sp. MP688
h7,g__Roseomonas|s__gilardii
h8,g__Corynebacterium|s__riegelii
h8,g__Anaplasma|s__centrale
NitricOxideNOProductionexport,g__Nitrosococcus|s__halophilus
h2,g__Olsenella|s__sp. oral taxon 807
h3,g__Mycoplasmopsis|s__columbina
h3,g__Caulobacter|s__sp. Ji-3-8
h3,g__Borreliella|s__garinii
h4,g__Flavobacterium|s__magnum
h4,g__Paenibacillus|s__sp. lzh-N1
h5,g__Halorubrum|s__sp. PV6
h9,g__Candidatus Sulcia|s__muelleri
h7,g__Marinilactibacillus|s__sp. 15R
h2,g__Spiribacter|s__salinus
h5,g__Blattabacterium|s__sp. (Blaberus giganteus)
h5,g__Synechococcus|s__sp. PCC 7002
h4,g__Ferroplasma|s__acidiphilum
h3,g__Bacillus|s__xiamenensis
h8,g__Psychrobacillus|s__glaciei
h1,g__Neisseria|s__flavescens
h8,g__Eubacterium|s__[Eubacterium] cellulosolvens
h9,g__Photobacterium|s__gaetbulicola
h4,g__Cycloclasticus|s__zancles
h8,g__Bacillus|s__sp. BS-02
h2,g__Terriglobus|s__saanensis
f__Sphingomonadaceae,g__Sphingobium|s__sp. YBL2
h7,g__Nocardiopsis|s__alba
h8,g__Algicoccus|s__marinus
h8,g__Alteromonas|s__stellipolaris
h4,g__Ornithinimicrobium|s__sp. H23M54
h1,g__Polynucleobacter|s__acidiphobus
h1,g__Micromonospora|s__aurantiaca
h6,g__Actinotignum|s__schaalii
h6,g__Pseudomonas|s__pelagia
14,g__Bacteroides|s__caccae
output,f__Nocardioidaceae
13,g__Streptococcus|s__parasanguinis
h4,g__Yoonia|s__vestfoldensis
h4,g__Mycobacterium|s__avium
h5,g__Gordonia|s__sp. HY186
h7,g__Cupriavidus|s__campinensis
h7,g__Porphyrobacter|s__neustonensis
h1,g__Campylobacter|s__insulaenigrae
h5,g__Bacillus|s__sp. Cs-700
h9,g__Rhodococcus|s__sp. WB9
f__Idiomarinaceae,g__Idiomarina|s__andamanensis
h0,g__Streptomyces|s__sp. MOE7
h5,g__Pontibacter|s__korlensis
h5,g__Rhizobium|s__rhizoryzae
h1,g__Pusillimonas|s__sp. T7-7
h1,g__Pseudomonas|s__plecoglossicida
h8,g__Moraxella|s__bovoculi
h9,g__Candidatus Planktophila|s__vernalis
h8,g__Flintibacter|s__sp. KGMB00164
output,f__Nautiliaceae
h2,g__Streptomyces|s__sp. RPA4-2
f__Polyangiaceae,g__Sorangium|s__cellulosum
h1,g__Burkholderia|s__pseudomultivorans
h2,g__Agromyces|s__protaetiae
h2,g__Algicoccus|s__marinus
h5,g__Streptococcus|s__equi
h5,g__Propionibacterium|s__sp. oral taxon 193
h7,g__Planococcus|s__maritimus
h6,g__Pedobacter|s__sp. HDW13
h8,g__Capnocytophaga|s__haemolytica
h2,g__Streptococcus|s__infantis
h9,g__Thermococcus|s__celer
h4,g__Micrococcus|s__sp. MG-2010-D12
h2,g__Streptococcus|s__pyogenes
h3,g__Rhodovulum|s__sp. MB263
h1,g__Thermodesulfovibrio|s__yellowstonii
h2,g__Thermodesulfobium|s__narugense
h9,g__Bacillus|s__sp. HNA3
h6,g__Acinetobacter|s__larvae
h9,g__Streptomyces|s__sp. CB00271
h7,g__Synechococcus|s__sp. A15-127
h8,g__Micrococcus|s__sp. MG-2010-D12
h5,g__Streptococcus|s__parauberis
h2,g__Anaerococcus|s__prevotii
h8,g__Pseudomonas|s__sp. LAB-08
f__Methanosarcinaceae,g__Methanosarcina|s__sp. MTP4
f__Microbacteriaceae,g__Microbacterium|s__paraoxydans
h7,g__Nitrosomonas|s__europaea
h3,g__Actinomyces|s__israelii
h2,g__Sulfurimonas|s__denitrificans
h4,g__Candidatus Aquiluna|s__sp. UB-MaderosW2red
h9,g__Rickettsia|s__raoultii
h4,g__Variovorax|s__sp. PBS-H4
h6,g__Actinosynnema|s__pretiosum
h2,g__Paenibacillus|s__sp. FSL R7-0331
h3,g__Chryseobacterium|s__sp. NEB161
h8,g__Clostridium|s__drakei
h9,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia vulgaris
f__Moraxellaceae,g__Moraxella|s__ovis
h1,g__Corynebacterium|s__vitaeruminis
h4,g__Plantactinospora|s__sp. BC1
h6,g__Kitasatospora|s__aureofaciens
51,g__Flavobacterium|s__johnsoniae
h3,g__Bradyrhizobium|s__sp. CCBAU 51765
f__Sphingomonadaceae,g__Sphingomonas|s__sp. LM7
h1,g__Staphylococcus|s__fleurettii
h6,g__Mycoplasma|s__gallisepticum
h8,g__Mycobacterium|s__simiae
h2,g__Leptotrichia|s__hongkongensis
h8,g__Azoarcus|s__sp. M9-3-2
h9,g__Rahnella|s__sp. WMR114
h0,g__Metallosphaera|s__prunae
h5,g__Mesoplasma|s__syrphidae
f__Flavobacteriaceae,g__Psychroflexus|s__torquis
h9,g__Staphylococcus|s__muscae
H2HydrogenProductionexport,g__Butyrivibrio|s__fibrisolvens
h1,g__Cupriavidus|s__necator
output,86
h3,g__Haloterrigena|s__sp. YPL8
h1,g__Chryseobacterium|s__sp. StRB126
h1,g__Thalassospira|s__xiamenensis
h7,g__Enterobacter|s__cloacae complex sp. ECNIH7
h9,g__Corynebacterium|s__choanis
h4,g__Mesorhizobium|s__japonicum
h0,g__Acidovorax|s__cattleyae
h6,g__Zhihengliuella|s__sp. ISTPL4
h8,g__Planococcus|s__sp. MB-3u-03
f__Methanosarcinaceae,g__Methanohalophilus|s__mahii
h6,g__Thermococcus|s__cleftensis
h1,g__Thermococcus|s__sp. 5-4
h2,g__Corynebacterium|s__glutamicum
h4,g__Desulfocapsa|s__sulfexigens
h3,g__Methylocystis|s__parvus
h0,g__Enterobacter|s__sp. RHB15-C17
h9,g__Mannheimia|s__sp. BNO311
output,f__Erysipelotrichaceae
h4,g__Amniculibacterium|s__sp. G2-70
h8,g__Citrobacter|s__freundii complex sp. CFNIH2
h1,g__Devosia|s__sp. D6-9
h4,g__Prauserella|s__marina
h7,g__Lentzea|s__guizhouensis
h8,g__Pandoraea|s__vervacti
h3,g__Octadecabacter|s__temperatus
h8,g__Prosthecochloris|s__sp. GSB1
h4,g__Latilactobacillus|s__Lactobacillus fuchuensis
h6,g__Thermobaculum|s__terrenum
h3,g__Vibrio|s__neocaledonicus
h1,g__Enterobacter|s__cloacae complex sp. ECNIH7
f__Phyllobacteriaceae,g__Mesorhizobium|s__sp. M1E.F.Ca.ET.045.02.1.1
f__Bacillaceae,g__Bacillus|s__lentus
h0,g__Thermodesulfobium|s__acidiphilum
h2,g__Pseudomonas|s__sediminis
h5,g__Arcobacter|s__cibarius
h9,g__Methanothermobacter|s__sp. THM-2
h0,g__Arenibacter|s__algicola
h0,g__Gemella|s__sp. ND 6198
h1,g__Mycobacterium|s__sp. DL90
h9,g__Kordia|s__antarctica
h4,g__Lachnoclostridium|s__[Clostridium] scindens
313,g__Stenotrophomonas|s__sp. 169
h0,g__Hymenobacter|s__sp. BT18
EthanolProductionexport,g__Clostridium|s__botulinum
h3,g__Hyphomonas|s__sp. CACIAM 19H1
h6,g__Bacillus|s__sp. WP8
h6,g__Planococcus|s__antarcticus
h6,g__Streptococcus|s__ratti
h8,g__Thermoplasma|s__volcanium
h0,g__Rickettsia|s__endosymbiont of Ixodes pacificus
h2,g__Campylobacter|s__coli
h0,g__Rhodococcus|s__sp. S2-17
h5,g__Dehalobacter|s__restrictus
h4,g__Phoenicibacter|s__congonensis
h7,g__Cetia|s__pacifica
h0,g__Pantoea|s__sp. SO10
h6,g__Bacillus|s__cohnii
h7,g__Xylanimonas|s__allomyrinae
h7,g__Candidatus Phytoplasma|s__australiense
h1,g__Gillisia|s__sp. Hel1_33_143
h2,g__Loigolactobacillus|s__Lactobacillus bifermentans
h0,g__Parasphingopyxis|s__sp. CP4
h1,g__Bacillus|s__sp. SYJ
h2,g__Veillonella|s__dispar
h5,g__Pseudomonas|s__sp. S35
14,g__Bacteroides|s__sp. CACC 737
h5,g__Synechococcus|s__sp. SynAce01
h5,g__Aeromonas|s__sp. WP2-W18-CRE-05
h3,g__Sodalis|s__Candidatus Sodalis pierantonius
h4,g__Bacillus|s__methanolicus
h7,g__Halomonas|s__sp. YLGW01
h0,g__Shigella|s__flexneri
h1,g__Ralstonia|s__pickettii
h4,g__Amylolactobacillus|s__amylophilus
h3,g__Serratia|s__odorifera
h3,g__Microbacterium|s__sp. RG1
h1,g__Alloactinosynnema|s__sp. L-07
h3,g__Profundibacter|s__amoris
h9,g__Pyrococcus|s__yayanosii
output,f__Solibacteraceae
h6,g__Planctomyces|s__sp. SH-PL62
f__Thermoanaerobacteraceae,g__Ammonifex|s__degensii
h3,g__Allofrancisella|s__frigidaquae
h7,g__Actinomarinicola|s__tropica
h7,g__Halioglobus|s__maricola
h9,g__Allofrancisella|s__inopinata
0,g__Chitinophaga|s__caeni
h1,g__Alienimonas|s__californiensis
h9,g__Olleya|s__sp. Bg11-27
h9,g__Anaerocolumna|s__sp. CTTW
h7,g__Pseudomonas|s__sp. St29
h4,g__Methanomethylovorans|s__hollandica
h7,g__Brucella|s__canis
h4,g__Ichthyobacterium|s__seriolicida
h0,g__Halomonas|s__elongata
h2,g__Shigella|s__dysenteriae
h7,g__Bacillus|s__sp. SDLI1
f__Chlorobiaceae,g__Chlorobaculum|s__parvum
f__Yersiniaceae,g__Serratia|s__proteamaculans
h7,g__Arthrobacter|s__citreus
h9,g__Mycolicibacillus|s__koreensis
h1,g__Phytohabitans|s__flavus
h7,g__Mesorhizobium|s__sp. M6A.T.Cr.TU.016.01.1.1
h4,g__Paenibacillus|s__chitinolyticus
h5,g__Pseudomonas|s__sp. ATCC 43928
h0,g__Chryseobacterium|s__sp. G0162
h9,g__Aminipila|s__butyrica
h9,g__Epilithonimonas|s__vandammei
f__Planococcaceae,g__Planococcus|s__sp. ZOYM
h3,g__Friedmanniella|s__sagamiharensis
h4,g__Halomonas|s__campaniensis
f__Acetobacteraceae,g__Parasaccharibacter|s__apium
h1,g__Wolinella|s__succinogenes
h9,g__Anoxybacillus|s__kamchatkensis
h2,g__Pseudomonas|s__psychrophila
h1,g__Rahnella|s__sp. WMR120
h5,g__Streptomyces|s__albus
h6,g__Synechococcus|s__sp. PCC 6312
f__Burkholderiaceae,g__Burkholderia|s__sp. CCGE1003
h1,g__Geobacter|s__bremensis
h8,g__Bacillus|s__intestinalis
f__Microbacteriaceae,g__Candidatus Aquiluna|s__sp. UB-MaderosW2red
f__Vibrionaceae,g__Vibrio|s__crassostreae
h1,g__Fusobacterium|s__mortiferum
h3,g__Mycolicibacterium|s__phocaicum
f__Halomonadaceae,g__Halomonas|s__beimenensis
h3,g__Sulfuricaulis|s__limicola
h5,g__Polymorphum|s__gilvum
h8,g__Pragia|s__sp. CF-458
h9,g__Citrobacter|s__sp. RHBSTW-00903
h9,g__Phytobacter|s__ursingii
h2,g__Klebsiella|s__sp. BDA134-6
h8,g__Pseudomonas|s__salegens
h7,g__Bacillus|s__freudenreichii
h0,g__Campylobacter|s__sp. CFSAN093224
20,g__Nostoc|s__sphaeroides
h0,g__Actinomyces|s__sp. oral taxon 414
h0,g__Burkholderia|s__oklahomensis
h3,g__Opitutus|s__sp. GAS368
h5,g__Elizabethkingia|s__miricola
f__Pseudomonadaceae,g__Pseudomonas|s__sp. LAB-08
h7,g__Croceicoccus|s__naphthovorans
h7,g__Mannheimia|s__sp. 16CN0041
L-ThreonineThreonineConsumptionimport,g__Fusobacterium|s__nucleatum
h5,g__Sphingobium|s__sp. LF-16
f__Azonexaceae,g__Candidatus Kinetoplastibacterium|s__galatii
h4,g__Thermoanaerobacter|s__kivui
h3,g__Oblitimonas|s__alkaliphila
h6,g__Ichthyobacterium|s__seriolicida
h2,g__Leptotrichia|s__sp. oral taxon 498
h2,g__Mucilaginibacter|s__sp. HYN0043
h4,g__Methylocystis|s__sp. SC2
h3,g__Haloferax|s__gibbonsii
h9,g__Pistricoccus|s__aurantiacus
h2,g__Streptococcus|s__mutans
f__Cytophagaceae,g__Spirosoma|s__sp. TS118
h4,g__Streptomyces|s__xinghaiensis
h7,g__Anseongella|s__ginsenosidimutans
h8,g__Neisseria|s__sicca
h6,g__Crinalium|s__epipsammum
h9,g__Yersinia|s__bercovieri
h3,g__Chlorobaculum|s__tepidum
h4,g__Maribacter|s__sp. 1_2014MBL_MicDiv
f__Haloferacaceae,g__Haloferax|s__mediterranei
h4,g__Dolichospermum|s__compactum
h7,g__Nautilia|s__profundicola
h1,g__Microbacterium|s__paludicola
h7,g__Phenylobacterium|s__zucineum
h6,g__Massilia|s__sp. Se16.2.3
h5,g__Haloferax|s__mediterranei
f__Streptomycetaceae,g__Streptomyces|s__tuirus
h3,g__Beggiatoa|s__leptomitoformis
h5,g__Blautia|s__sp. LZLJ-3
h6,g__Streptomyces|s__sp. Z423-1
h7,g__Paenibacillus|s__sp. UniB2
h4,g__Dehalobacter|s__sp. CF
h4,g__Halomonas|s__aestuarii
h6,g__Mucilaginibacter|s__xinganensis
h8,g__Dietzia|s__psychralcaliphila
h7,g__Acidiferrobacter|s__endosymbiont of Plagiopylea sp.
h2,g__Corynebacterium|s__marinum
h3,g__Kroppenstedtia|s__eburnea
h5,g__Litoricola|s__lipolytica
h3,g__Methylomonas|s__denitrificans
h5,g__Pseudomonas|s__sp. ADAK13
h4,g__Roseovarius|s__sp. THAF9
h6,g__Acinetobacter|s__sp. ACNIH2
h8,g__Capnocytophaga|s__sputigena
h8,g__Chondromyces|s__crocatus
h8,g__Sphingobium|s__amiense
h5,g__Pseudobutyrivibrio|s__xylanivorans
h1,g__Sodalis|s__Candidatus Sodalis pierantonius
output,235
h7,g__Geobacillus|s__kaustophilus
h1,g__Metabacillus|s__sp. KUDC1714
h7,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Donacia dentata
h6,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Donacia simplex
h0,g__Mycoplasma|s__sp. NEAQ87857
h7,g__Collimonas|s__arenae
f__Lactobacillaceae,g__Lactobacillus|s__sp. PC121B
h1,g__Oecophyllibacter|s__saccharovorans
f__Burkholderiaceae,g__Burkholderia|s__pyrrocinia
h4,g__Acidipropionibacterium|s__acidipropionici
h7,g__Xanthomonas|s__citri
h7,g__Enterobacter|s__sp. RHBSTW-00593
h8,g__Streptococcus|s__sp. 116-D4
h2,g__Vespertiliibacter|s__pulmonis
h3,g__Rickettsia|s__bellii
h4,g__Serratia|s__surfactantfaciens
h7,g__Staphylococcus|s__lugdunensis
h7,g__Brevundimonas|s__sp. M20
h2,g__Halobacillus|s__halophilus
h0,g__Geobacillus|s__thermoleovorans
h4,g__Viridibacillus|s__sp. JNUCC-6
h3,g__Lysobacter|s__sp. II4
h3,g__Lacibacter|s__sp. S13-6-6
h7,g__Candidatus Atelocyanobacterium|s__thalassa
h1,g__Komagataeibacter|s__rhaeticus
h0,g__Mesorhizobium|s__loti
h7,g__Thermus|s__caldilimi
h0,g__Achromobacter|s__denitrificans
h8,g__Glutamicibacter|s__creatinolyticus
h9,g__Advenella|s__kashmirensis
BiotinVitaminB7Consumptionimport,g__Clostridium|s__butyricum
h4,g__Nostoc|s__edaphicum
h2,g__Paenibacillus|s__peoriae
h3,g__Coxiella|s__endosymbiont of Amblyomma americanum
f__Kangiellaceae,g__Kangiella|s__koreensis
f__Chromatiaceae,g__Thioflavicoccus|s__mobilis
h1,g__Microbacterium|s__sp. A18JL241
h6,g__Desulfobacter|s__postgatei
h8,g__Caulobacter|s__vibrioides
h9,g__Desulfovibrio|s__sp. G11
h0,g__Pseudomonas|s__sp. 02C 26
h3,g__Palaeococcus|s__pacificus
h0,g__Nocardioides|s__baekrokdamisoli
h7,g__Anoxybacillus|s__amylolyticus
h3,g__Thermosipho|s__africanus
h1,g__Arsenophonus|s__endosymbiont of Aphis craccivora
f__Peptococcaceae,g__Thermincola|s__potens
h1,g__Candidatus Izimaplasma|s__sp. HR1
h8,g__Erythrobacter|s__sp. KY5
h5,g__Polaribacter|s__sp. MED152
h5,g__Lachnoclostridium|s__sp. YL32
h7,g__Candidatus Nitrosotenuis|s__aquarius
h8,g__Limnochorda|s__pilosa
h9,g__Cardiobacterium|s__hominis
h8,g__Methylobacillus|s__flagellatus
h1,g__Azospirillum|s__oryzae
h3,g__Rhodococcus|s__imtechensis
h4,g__Acinetobacter|s__sp. M131
h5,g__Rathayibacter|s__tritici
h5,g__Mesorhizobium|s__sp. NZP2077
h5,g__Dickeya|s__sp. NCPPB 3274
h9,g__Psychrobacter|s__sp. YP14
h4,g__Wolbachia|s__endosymbiont of Drosophila mauritiana
h3,g__Pantoea|s__sp. PSNIH1
h2,g__Arthrobacter|s__sp. TES
h3,g__Kushneria|s__konosiri
h4,g__Wolbachia|s__endosymbiont of Drosophila ananassae
f__Deferribacteraceae,g__Denitrovibrio|s__acetiphilus
h6,g__Lachnoanaerobaculum|s__umeaense
h6,g__Alkaliphilus|s__oremlandii
h2,g__Geobacillus|s__genomosp. 3
h7,g__Ignicoccus|s__hospitalis
h0,g__Deinococcus|s__peraridilitoris
h9,g__Polaribacter|s__sp. ALD11
h0,g__Bordetella|s__parapertussis
h7,g__Ancylobacter|s__pratisalsi
f__Actinomycetaceae,g__Actinomyces|s__tangfeifanii
h3,g__Flavobacterium|s__columnare
h8,g__Rhizobium|s__sp. ADMK78
output,L-AspartateAspartateD-AspartateProductionexport
h1,g__Citrobacter|s__sp. RHBSTW-00986
h7,g__Streptomyces|s__broussonetiae
h4,g__Saccharomonospora|s__cyanea
h0,g__Coprothermobacter|s__proteolyticus
h5,g__Brachyspira|s__pilosicoli
h3,g__Limosilactobacillus|s__Lactobacillus gastricus
h1,g__Rhodovulum|s__sp. MB263
f__Peptococcaceae,g__Dehalobacter|s__sp. DCA
h2,g__Paracoccus|s__contaminans
10,g__Shewanella|s__marisflavi
h2,g__Brucella|s__abortus
h7,g__Sporolactobacillus|s__terrae
h7,g__Aureimonas|s__sp. LMG 31693
h6,g__Corynebacterium|s__sp. NML98-0116
h5,g__Citrobacter|s__sp. RHBSTW-00446
L-LactateS-LactateLactateD-LactateR-LactateConsumptionimport,g__Anaerostipes|s__caccae
h4,g__Stappia|s__indica
h6,g__Peptacetobacter|s__hiranonis
h6,g__Micrococcus|s__sp. V7
h3,g__Campylobacter|s__lari
h0,g__Pseudomonas|s__protegens
PropanoatePropionateConsumptionimport,g__Desulfovibrio|s__desulfuricans
h4,g__Leisingera|s__aquaemixtae
h5,g__Candidatus Fukatsuia|s__symbiotica
h7,g__Delftia|s__sp. KV29
h0,g__Campylobacter|s__upsaliensis
h8,g__Clostridium|s__sp. AWRP
h3,g__Cellulomonas|s__sp. 40-2
h6,g__Brucella|s__sp. 2280
