parent,child
h1,g__Deinococcus|s__peraridilitoris
h4,g__Rickettsia|s__endosymbiont of Bemisia tabaci
h7,g__Acinetobacter|s__sp. WCHAc010052
h8,g__Sphingobacterium|s__lactis
c__Gammaproteobacteria,g__Pseudomonas|s__sp. KBS0707
9,g__Salinivirga|s__cyanobacteriivorans
h2,g__Cryobacterium|s__soli
h5,g__Propionibacterium|s__freudenreichii
h6,g__Stanieria|s__cyanosphaera
h0,g__Carnobacterium|s__inhibens
h8,g__Ectothiorhodospira|s__haloalkaliphila
h6,g__Synechococcus|s__sp. PCC 7336
h7,g__Salmonella|s__sp. SJTUF14178
h3,g__Chamaesiphon|s__minutus
h9,g__Malaciobacter|s__Arcobacter mytili
h9,g__Mycoplasma|s__sp. C264-NAS
h5,g__Streptomyces|s__spongiicola
h3,g__Arcanobacterium|s__sp. JY-X040
h1,g__Mageeibacillus|s__indolicus
c__Alphaproteobacteria,g__Agrobacterium|s__sp. 33MFTa1.1
h0,g__Natronococcus|s__occultus
output,BenzoateConsumptionimport
h9,g__Acinetobacter|s__sp. BEC1-S18-ESBL-01
h2,g__Ralstonia|s__pseudosolanacearum
h2,g__Nitratireductor|s__sp. OM-1
h3,g__Idiomarina|s__andamanensis
h0,g__Candidatus Phycorickettsia|s__trachydisci
h3,g__Hippea|s__maritima
h3,g__Citrobacter|s__sp. RHBSTW-00524
h7,g__Alteromonas|s__australica
h7,g__Paracoccus|s__mutanolyticus
h1,g__Streptomyces|s__cyaneochromogenes
h9,g__Glaciihabitans|s__sp. INWT7
h0,g__Bradyrhizobium|s__diazoefficiens
h9,g__Synechococcus|s__sp. JA-3-3Ab
h9,g__Altererythrobacter|s__atlanticus
h4,g__Candidatus Methylopumilus|s__universalis
h7,g__Mycoplasma|s__edwardii
h7,g__Acidithiobacillus|s__ferridurans
h4,g__Geobacter|s__metallireducens
h0,g__Pseudomonas|s__sp. TMW 2.1634
h8,g__Martelella|s__endophytica
h9,g__Pusillimonas|s__sp. DMV24BSW_D
h0,g__Gordonibacter|s__urolithinfaciens
h9,g__Nitrobacter|s__hamburgensis
h7,g__Sphingomonas|s__melonis
h0,g__Methylosinus|s__sp. C49
h5,g__Nitrosopumilus|s__maritimus
h4,g__Streptomyces|s__sp. RLB3-17
h0,g__Aeromonas|s__encheleia
h0,g__Aeromicrobium|s__marinum
h1,g__Pseudescherichia|s__vulneris
h5,g__Moraxella|s__catarrhalis
c__Actinobacteria,g__Paenarthrobacter|s__ureafaciens
h0,g__Sulfurimicrobium|s__lacus
h7,g__Winogradskyella|s__schleiferi
h8,g__Nocardia|s__sp. CS682
h9,g__Skermanella|s__pratensis
h8,g__Dehalococcoides|s__sp. UCH007
h8,g__Bythopirellula|s__goksoyri
D-FructoseFructoseConsumptionimport,g__Lactobacillus|s__iners
h7,g__Micavibrio|s__aeruginosavorus
c__Bacilli,g__Paenibacillus|s__sp. JDR-2
h2,g__Salinivibrio|s__kushneri
h2,g__Streptomyces|s__dengpaensis
h3,g__Mucilaginibacter|s__sp. F39-2
h3,g__Cellulosilyticum|s__lentocellum
h5,g__Caldanaerobacter|s__subterraneus
h6,g__Oscillibacter|s__valericigenes
h1,g__Psychroflexus|s__torquis
h4,g__Campylobacter|s__armoricus
h4,g__Hydrogenophaga|s__pseudoflava
h6,g__Ferriphaselus|s__amnicola
h8,g__Pseudomonas|s__sp. St29
h7,g__Pseudomonas|s__asplenii
h9,g__Desulfobacca|s__acetoxidans
h0,g__Acinetobacter|s__sp. SWBY1
c__Bacilli,g__Paenibacillus|s__sp. HB172198
h6,g__Staphylococcus|s__aureus
h5,g__Qipengyuania|s__sediminis
c__Actinobacteria,g__Nonomuraea|s__gerenzanensis
c__Alphaproteobacteria,g__Rickettsia|s__australis
h4,g__Austwickia|s__chelonae
h6,g__Synechocystis|s__sp. PCC 6714
h4,g__Clostridium|s__saccharobutylicum
h9,g__Cyanobium|s__sp. NS01
c__Flavobacteriia,g__Salegentibacter|s__sp. T436
h1,g__Mannheimia|s__sp. 16CN0041
h1,g__Pseudomonas|s__sp. R4-35-07
h3,g__Bacillus|s__bombysepticus
h5,g__Burkholderia|s__seminalis
h4,g__Campylobacter|s__insulaenigrae
h6,g__Paenibacillus|s__durus
h6,g__Dickeya|s__chrysanthemi
h6,g__Legionella|s__spiritensis
h6,g__Coxiella|s__Candidatus Coxiella mudrowiae
c__Bacilli,g__Virgibacillus|s__sp. Bac330
h1,g__Acinetobacter|s__oleivorans
h7,g__Legionella|s__clemsonensis
h7,g__Pseudoarcobacter|s__acticola
h8,g__Radiobacillus|s__deserti
h1,g__Acidipropionibacterium|s__jensenii
3,g__Candidatus Moranella|s__endobia
h7,g__Natrarchaeobaculum|s__sulfurireducens
5,g__Cellulosilyticum|s__lentocellum
h0,g__Acinetobacter|s__sp. C16S1
h9,g__Pseudoalteromonas|s__spongiae
h0,g__Hypericibacter|s__adhaerens
h4,g__Synechococcus|s__sp. A18-46.1
h3,g__Thermosipho|s__sp. 1070
h4,g__Agrobacterium|s__fabrum
h4,g__Pseudomonas|s__sp. Lz4W
h5,g__Pseudoalteromonas|s__sp. R3
h9,g__Pseudothermotoga|s__elfii
c__Gammaproteobacteria,g__Paraglaciecola|s__sp. L3A3
h8,g__Stenotrophomonas|s__indicatrix
h0,g__Bacillus|s__altitudinis
h6,g__Treponema|s__succinifaciens
h8,g__Hyphomicrobium|s__denitrificans
h9,g__Gilvibacter|s__sp. SZ-19
h4,g__Saliniradius|s__amylolyticus
h6,g__Janthinobacterium|s__sp. HH102
h9,g__Vibrio|s__harveyi
h9,g__Leptospira|s__weilii
h7,g__Halobacillus|s__halophilus
c__Gammaproteobacteria,g__Pseudomonas|s__sp. Z003-0.4C(8344-21)
c__Bacilli,g__Halobacillus|s__halophilus
h2,g__Corynebacterium|s__endometrii
h2,g__Halobacterium|s__sp. GN101
h2,g__Psychrobacter|s__sp. YP14
h8,g__Vagococcus|s__carniphilus
h2,g__Klebsiella|s__sp. WP8-S18-ESBL-06
c__Actinobacteria,g__Flaviflexus|s__salsibiostraticola
h1,g__Azospirillum|s__brasilense
h1,g__Phenylobacterium|s__sp. HYN0004
h7,g__Fictibacillus|s__phosphorivorans
CholicacidCholateConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h0,g__Halosimplex|s__rubrum
h3,g__Citrobacter|s__freundii complex sp. CFNIH2
h7,g__Shewanella|s__denitrificans
h6,g__Salinibacterium|s__sp. CGMCC 1.16371
207,g__Gramella|s__salexigens
h9,g__Mycoplasma|s__dispar
c__Alphaproteobacteria,g__Candidatus Phycorickettsia|s__Rickettsiales endosymbiont of Stachyamoeba lipophora
NH3AmmoniaNH4AmmoniumProductionexport,g__Streptococcus|s__sanguinis
h6,g__Streptomyces|s__tendae
h9,g__Capnocytophaga|s__sp. oral taxon 902
h9,g__Bordetella|s__holmesii
c__Clostridia,g__Clostridium|s__sp. BNL1100
h0,g__Desulfovibrio|s__salexigens
h2,g__Marinobacterium|s__aestuarii
h1,g__Lactococcus|s__sp. 1JSPR-7
h7,g__Mycobacterium|s__novum
h5,g__Sinorhizobium|s__sp. LM21
h7,g__Synechococcus|s__sp. A15-127
h8,g__Bacillus|s__sp. H15-1
h8,g__Chlorobium|s__limicola
h1,g__Lactobacillus|s__kullabergensis
h9,g__Calditerrivibrio|s__nitroreducens
h5,g__Streptomyces|s__sp. NA02536
h8,g__Magnetococcus|s__Candidatus Magnetococcus massalia
h1,g__Geobacillus|s__sp. GHH01
h3,g__Streptomyces|s__coeruleorubidus
h9,g__Pseudomonas|s__sp. TMW 2.1634
h7,g__Propionibacterium|s__freudenreichii
h3,g__Polynucleobacter|s__sp. MWH-UH21B
h9,g__Janthinobacterium|s__svalbardensis
h4,g__Sphingobium|s__indicum
c__Bacilli,g__Lactobacillus|s__helveticus
h5,g__Stenotrophomonas|s__indicatrix
h7,g__Cloacibacillus|s__porcorum
h4,g__Rodentibacter|s__pneumotropicus
h8,g__Paraflavitalea|s__soli
h8,g__Porphyromonas|s__asaccharolytica
h4,g__Bartonella|s__tribocorum
c__Thermoprotei,g__Sulfolobus|s__sp. E11-6
h9,g__Marinithermus|s__hydrothermalis
6,g__Vibrio|s__anguillarum
h2,g__Bacillus|s__subtilis
h0,g__Hafnia|s__alvei
h3,g__Dialister|s__massiliensis
c__Clostridia,g__Candidatus Arthromitus|s__sp. SFB-mouse
h5,g__Pseudomonas|s__parafulva
h8,g__Runella|s__sp. SP2
h3,g__Blattabacterium|s__sp. (Blattella germanica)
h4,g__Citrobacter|s__sp. 172116965
h1,g__Halomonas|s__sp. NBT06E8
h4,g__Sphingomonas|s__sp. LM7
h6,g__Spiroplasma|s__monobiae
c__Gammaproteobacteria,g__Pseudomonas|s__sp. OIL-1
h1,g__Desulfocurvibacter|s__africanus
206,g__Vibrio|s__sp. HDW18
h0,g__Sphingomonas|s__sp. ERG5
h5,g__Plesiomonas|s__shigelloides
h0,g__Paenibacillus|s__psychroresistens
h5,g__Halocynthiibacter|s__arcticus
h7,g__Desulfovibrio|s__alaskensis
h5,g__Streptomyces|s__phaeochromogenes
h7,g__Chlorobaculum|s__parvum
h4,g__Candidatus Babela|s__massiliensis
3,g__Porphyromonas|s__gingivalis
output,NitrateProductionexport
h0,g__Sphingosinicella|s__microcystinivorans
h6,g__Polaribacter|s__sp. L3A8
h6,g__Lautropia|s__mirabilis
h7,g__Dokdonia|s__sp. Dokd-P16
h7,g__Paucilactobacillus|s__Lactobacillus oligofermentans
h0,g__Dickeya|s__chrysanthemi
h7,g__Scytonema|s__sp. NIES-4073
h2,g__Microbacterium|s__sp. WY121
h0,g__Coxiella|s__Candidatus Coxiella mudrowiae
h4,g__Sulfitobacter|s__sp. SK011
h6,g__Pseudomonas|s__sp.
h1,g__Alistipes|s__sp. dk3624
h2,g__Cobetia|s__sp. L2A1
h2,g__Mycoplasma|s__flocculare
h8,g__Parvibaculum|s__lavamentivorans
h5,g__Burkholderia|s__contaminans
h8,g__Rothia|s__nasimurium
h7,g__Ligilactobacillus|s__Lactobacillus acidipiscis
h8,g__Leuconostoc|s__carnosum
h3,g__Skermanella|s__pratensis
c__Alphaproteobacteria,g__Rhodobacter|s__sphaeroides
h5,g__Azospira|s__Dechlorosoma suillum
h2,g__Hydrogenobacter|s__sp. T-8
h4,g__Mycobacterium|s__lacus
h4,g__Mycoplasmopsis|s__glycophila
h5,g__Pistricoccus|s__aurantiacus
h2,g__Rodentibacter|s__sp. DSM 111151
h0,g__Maribius|s__sp. THAF1
h6,g__Curtobacterium|s__sp. csp3
h9,g__Vibrio|s__sp. dhg
h9,g__Oenococcus|s__sicerae
h9,g__Helicobacter|s__canis
h5,g__Legionella|s__clemsonensis
h3,g__Nitrosomonas|s__communis
h7,g__Dickeya|s__poaceiphila
h5,g__Chlorobium|s__chlorochromatii
AcetateConsumptionimportproductionexport,g__Geobacter|s__metallireducens
h7,g__Mycobacterium|s__paragordonae
h3,g__Capnocytophaga|s__sp. H2931
h3,g__Staphylococcus|s__sp. CDC3
h1,g__Blastococcus|s__saxobsidens
h5,g__Pseudoalteromonas|s__sp. NC201
h7,g__Citrobacter|s__rodentium
h9,g__Anaerobacillus|s__isosaccharinicus
h9,g__Listeria|s__welshimeri
h0,g__Streptomyces|s__rochei
h4,g__Companilactobacillus|s__Lactobacillus zhachilii
h9,g__Francisella|s__salina
h0,g__Paraburkholderia|s__megapolitana
h1,g__Micromonospora|s__sagamiensis
h0,g__Mycoplasma|s__bovirhinis
c__Actinobacteria,g__Sanguibacter|s__sp. HDW7
h0,g__Syntrophus|s__aciditrophicus
h3,g__Paenibacillus|s__jilunlii
h7,g__Nocardioides|s__sp. JS614
3,g__Prevotella|s__melaninogenica
h0,g__Sulfolobus|s__sp. NOB8H2
h1,g__Mycoplasma|s__gallisepticum
h2,g__Microbacterium|s__oleivorans
h2,g__Pseudarthrobacter|s__sulfonivorans
h5,g__Maribacter|s__sp. MJ134
h5,g__Aciduliprofundum|s__sp. MAR08-339
h7,g__Casimicrobium|s__huifangae
h3,g__Paracoccus|s__contaminans
h4,g__Litorilituus|s__sediminis
h9,g__Phoenicibacter|s__congonensis
h3,g__Corynebacterium|s__camporealensis
h7,g__Klebsiella|s__sp. WP3-W18-ESBL-02
h8,g__Brucella|s__inopinata
c__Bacilli,g__Oceanobacillus|s__kimchii
h0,g__Pseudomonas|s__sp. LBUM920
h8,g__Mycolicibacterium|s__confluentis
h4,g__Sporosarcina|s__ureae
h0,g__Synechococcus|s__sp. PCC 7336
h5,g__Planococcus|s__kocurii
h9,g__Citrobacter|s__sp. RHBSTW-00903
h1,g__Listeria|s__ivanovii
h2,g__Calothrix|s__brevissima
h2,g__Pseudomonas|s__sp. ADAK13
h8,g__Metallosphaera|s__sedula
0,g__Mucilaginibacter|s__mallensis
h7,g__Algoriphagus|s__sanaruensis
h7,g__Erysipelatoclostridium|s__[Clostridium] innocuum
h3,g__Hymenobacter|s__oligotrophus
h1,g__Francisella|s__halioticida
h4,g__Prevotella|s__oris
c__Alphaproteobacteria,g__Agrobacterium|s__sp. RAC06
h4,g__Pseudomonas|s__sp. R84
h6,g__Cupriavidus|s__pauculus
h8,g__Sphingomonas|s__sp. HMP6
h1,g__Clostridium|s__sp. JN-9
h6,g__Nitratiruptor|s__labii
h5,g__Acidipropionibacterium|s__virtanenii
h9,g__Corynebacterium|s__testudinoris
c__Gammaproteobacteria,g__Moraxella|s__osloensis
h2,g__Bacillus|s__tequilensis
c__Gammaproteobacteria,g__Pseudomonas|s__taiwanensis
h6,g__Mycetocola|s__sp. 449
CO2Productionexport,g__Bacillus|s__pumilus
h0,g__Pseudomonas|s__sp. 7SR1
h4,g__Flexistipes|s__sinusarabici
h5,g__Azoarcus|s__communis
h8,g__Pedobacter|s__steynii
h4,g__Saccharopolyspora|s__endophytica
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Lactobacillus|s__gasseri
h7,g__Deinococcus|s__sp. S14-83
h6,g__Phaeobacter|s__gallaeciensis
1,g__Mycobacterium|s__avium
ButanolConsumptionimport,g__Pelobacter|s__carbinolicus
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__vestibularis
0,g__Mycolicibacillus|s__koreensis
h1,g__Auraticoccus|s__monumenti
h3,g__Arcobacter|s__butzleri
h9,g__Geobacter|s__bemidjiensis
h8,g__Halomonas|s__alkaliphila
h0,g__Flavobacterium|s__sp. KBS0721
h6,g__Aeromonas|s__sp. WP2-W18-CRE-05
h1,g__Aquifex|s__aeolicus
h6,g__Thermococcus|s__gorgonarius
h2,g__Pigmentiphaga|s__aceris
h0,g__Flagellimonas|s__maritima
h1,g__Burkholderia|s__humptydooensis
h7,g__Cupriavidus|s__metallidurans
c__Gammaproteobacteria,g__Marinobacter|s__hydrocarbonoclasticus
h5,g__Rubrobacter|s__indicoceani
h2,g__Pantoea|s__eucalypti
h7,g__Streptococcus|s__sp. CNU G3
h0,g__Lutibacter|s__profundi
h6,g__Ornithinimicrobium|s__pratense
h3,g__Duncaniella|s__sp. C9
h2,g__Sulfurimonas|s__Candidatus Sulfurimonas marisnigri
NitricOxideNOProductionexport,g__Nitrosococcus|s__halophilus
AdenosylcobalaminVitaminB12CobamidecoenzymeCobIIalaminVitaminB12rCobIalaminVitaminB12sAquacobalaminCobalaminIIIConsumptionimport,g__Shigella|s__sonnei
h7,g__Pedobacter|s__sp. BG5
output,EthanolConsumptionimport
h9,g__Corynebacterium|s__phocae
c__Actinobacteria,g__Streptomyces|s__rochei
h2,g__Arthrobacter|s__sp. FB24
h2,g__Campylobacter|s__concisus
h7,g__Brenneria|s__rubrifaciens
h8,g__Sporosarcina|s__sp. P33
2,g__Cardiobacterium|s__hominis
h2,g__Vibrio|s__sp. Scap24
h3,g__Acinetobacter|s__sp. YH12138
c__Cytophagia,g__Spirosoma|s__aerolatum
h5,g__Hydrogenovibrio|s__crunogenus
H2O2Productionexport,g__Streptococcus|s__salivarius
h7,g__Plantibacter|s__flavus
h1,g__Rhizobium|s__sp. CCGE531
h2,g__Desulfovibrio|s__carbinolicus
h9,g__Halodesulfurarchaeum|s__formicicum
h0,g__Arsenophonus|s__nasoniae
h2,g__Sterolibacterium|s__denitrificans
h3,g__Thalassotalea|s__sp. LPB0316
h5,g__Sphingobium|s__sp. PAMC28499
h8,g__Amylolactobacillus|s__amylophilus
h3,g__Pantoea|s__sp. SO10
h1,g__Agromyces|s__sp. HY052
h0,g__Wolbachia|s__endosymbiont of Onchocerca ochengi
h0,g__Limosilactobacillus|s__reuteri
h9,g__Blattabacterium|s__sp. (Blatta orientalis)
h4,g__Ehrlichia|s__canis
h0,g__Acidihalobacter|s__aeolianus
h4,g__Marinitoga|s__piezophila
h6,g__Acinetobacter|s__sp. MYb10
h7,g__Marinitoga|s__sp. 1137
h1,g__Xanthomonas|s__cassavae
265,g__Paraburkholderia|s__tropica
h3,g__Buttiauxella|s__Enterobacteriaceae endosymbiont of Donacia sparganii
h9,g__Synechococcus|s__sp. BIOS-U3-1
h0,g__Murdochiella|s__vaginalis
h7,g__Xanthomonas|s__albilineans
h2,g__Cryptobacterium|s__curtum
h5,g__Arthrobacter|s__sp. ERGS1:01
h4,g__Campylobacter|s__sp. RM16704
h6,g__Streptomyces|s__pluripotens
h8,g__Clostridium|s__baratii
h0,g__Burkholderia|s__sp. PAMC 26561
h3,g__Acinetobacter|s__tandoii
c__Flavobacteriia,g__Myroides|s__sp. CJ210
h4,g__Polynucleobacter|s__duraquae
h9,g__Haloferax|s__alexandrinus
h0,g__Permianibacter|s__aggregans
h4,g__Planococcus|s__sp. PAMC 21323
h6,g__Gibbsiella|s__quercinecans
h9,g__Fusobacterium|s__periodonticum
h2,g__Mycobacterium|s__lepraemurium
c__Gammaproteobacteria,g__Mixta|s__gaviniae
h9,g__Geobacillus|s__sp. JS12
h7,g__Liberibacter|s__Candidatus Liberibacter solanacearum
h2,g__Lysobacter|s__sp. HDW10
h8,g__Wolbachia|s__endosymbiont of Dipetalonema caudispina
h0,g__Candidatus Puniceispirillum|s__marinum
h4,g__Legionella|s__fallonii
5,g__Fastidiosipila|s__sanguinis
h5,g__Pseudomonas|s__sp. CFA
h6,g__Candidatus Sulcia|s__muelleri
h9,g__Streptococcus|s__uberis
h2,g__Pontibacillus|s__sp. HMF3514
h7,g__Bacillus|s__miscanthi
h5,g__Exiguobacterium|s__sp. AT1b
h8,g__Oblitimonas|s__alkaliphila
h5,g__Mycoplasma|s__sp. OR1901
h6,g__Butyricimonas|s__faecalis
CO2Consumptionimport,g__Pelobacter|s__propionicus
output,CholicacidCholateConsumptionimport
h0,g__Lactobacillus|s__helsingborgensis
h5,g__Treponema|s__putidum
h9,g__Minicystis|s__rosea
h5,g__Casimicrobium|s__huifangae
h1,g__Kitasatospora|s__setae
h9,g__Microbacterium|s__sp. L-031
h4,g__Comamonas|s__serinivorans
c__Gammaproteobacteria,g__Ectothiorhodospira|s__haloalkaliphila
h6,g__Thermus|s__oshimai
h5,g__Streptococcus|s__sp. HSISM1
h7,g__Bacillus|s__haynesii
h9,g__Streptococcus|s__porcinus
h5,g__Halomonas|s__chromatireducens
h7,g__Bifidobacterium|s__actinocoloniiforme
h8,g__Sulfurihydrogenibium|s__sp. YO3AOP1
c__Betaproteobacteria,g__Rhodoferax|s__ferrireducens
h9,g__Mixta|s__gaviniae
h1,g__Olleya|s__sp. Bg11-27
h1,g__Wolbachia|s__endosymbiont of Onchocerca volvulus
h6,g__Variovorax|s__sp. WDL1
h3,g__Moorella|s__thermoacetica
h6,g__Nocardia|s__otitidiscaviarum
h6,g__Synechococcus|s__elongatus
h8,g__Pectobacterium|s__odoriferum
h2,g__Lactobacillus|s__amylolyticus
h0,g__Streptomyces|s__sp. FR-008
h4,g__Sphingobacterium|s__hotanense
h0,g__Actinoplanes|s__sp. N902-109
h0,g__Pedobacter|s__sp. JBR3-12
h0,g__Paraburkholderia|s__graminis
h7,g__Salarchaeum|s__sp. JOR-1
h8,g__Streptomyces|s__sp. 769
h3,g__Leadbetterella|s__byssophila
h7,g__Brevundimonas|s__vancanneytii
c__Gammaproteobacteria,g__Pseudomonas|s__plecoglossicida
output,142
StearicacidStearateOctadecanoateConsumptionimport,g__Syntrophomonas|s__wolfei
h1,g__Burkholderia|s__sp. PAMC 28687
h2,g__Rhodococcus|s__triatomae
h5,g__Staphylococcus|s__arlettae
c__Deltaproteobacteria,g__Minicystis|s__rosea
h0,g__Bradyrhizobium|s__sp. CCBAU 53340
h9,g__Leuconostoc|s__carnosum
D-GlucosamineGlucosamineConsumptionimport,g__Flavobacterium|s__johnsoniae
h4,g__Methanobrevibacter|s__sp. AbM4
h7,g__Paenibacillus|s__sp. JDR-2
h5,g__Novibacillus|s__thermophilus
h6,g__Acetobacter|s__senegalensis
227,g__Mycoplasma|s__mobile
h5,g__Sphingomonas|s__paucimobilis
h7,g__Amycolatopsis|s__japonica
c__Betaproteobacteria,g__Melaminivora|s__sp. SC2-9
h2,g__Neisseria|s__canis
146,g__Staphylococcus|s__sp. 17KM0847
h4,g__Thermodesulfobacterium|s__sp. TA1
h8,g__Terasakiella|s__sp. SH-1
h5,g__Pannonibacter|s__phragmitetus
h0,g__Palaeococcus|s__pacificus
h9,g__Sinorhizobium|s__meliloti
h5,g__Azoarcus|s__sp. CIB
h9,g__Bradyrhizobium|s__lablabi
h7,g__Aquaspirillum|s__sp. LM1
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Nitrosococcus|s__halophilus
c__Acidobacteriia,g__Granulicella|s__tundricola
h2,g__Corynebacterium|s__glaucum
h3,g__Jeotgalibacillus|s__malaysiensis
h3,g__Xanthomonas|s__sp. SS
h3,g__Haloferax|s__alexandrinus
h6,g__Bacteroides|s__sp. HF-5287
h9,g__Mesoplasma|s__coleopterae
h0,g__Mycoplasma|s__canis
h7,g__Sulfuritortus|s__calidifontis
h1,g__Natronobacterium|s__gregoryi
c__Flavobacteriia,g__Chryseobacterium|s__sp. G0201
h5,g__Acetobacter|s__ghanensis
h5,g__Streptomyces|s__sp. SM17
h7,g__Companilactobacillus|s__Lactobacillus heilongjiangensis
h4,g__Chromobacterium|s__vaccinii
h1,g__Mannheimia|s__haemolytica
h6,g__Pseudomonas|s__lactis
c__Actinobacteria,g__Gardnerella|s__vaginalis
h1,g__Pseudomonas|s__sp. R3-18-08
h7,g__Streptomyces|s__sp. SAT1
c__,g__Fischerella|s__sp. NIES-3754
h3,g__Aliivibrio|s__salmonicida
h7,g__Gillisia|s__sp. Hel1_33_143
h7,g__Nissabacter|s__sp. SGAir0207
h8,g__Thermococcus|s__piezophilus
h8,g__Brenneria|s__sp. EniD312
h2,g__Marinobacter|s__sp. JH2
h2,g__Methanolobus|s__zinderi
h4,g__Saccharothrix|s__espanaensis
h4,g__Haloarcula|s__sp. CBA1115
h7,g__Cyanobium|s__gracile
h7,g__Pseudolabrys|s__sp. FHR47
h8,g__Candidatus Nanopelagicus|s__abundans
h9,g__Cryobacterium|s__sp.
h1,g__Anabaena|s__sp. YBS01
h1,g__Bacteroides|s__cellulosilyticus
h3,g__Octadecabacter|s__arcticus
h5,g__Streptomyces|s__ficellus
h6,g__Capnocytophaga|s__stomatis
h6,g__Propioniciclava|s__sp. HDW11
h9,g__Pantoea|s__sp. SO10
h6,g__Fischerella|s__sp. NIES-3754
h0,g__Nonomuraea|s__gerenzanensis
h9,g__Sphingopyxis|s__granuli
h9,g__Syntrophomonas|s__wolfei
h7,g__Enterobacter|s__sp. DSM 30060
h0,g__Rummeliibacillus|s__stabekisii
h2,g__Streptococcus|s__sp. I-P16
h8,g__Pseudoalteromonas|s__ruthenica
h5,g__Bacterioplanes|s__sanyensis
c__Actinobacteria,g__Verrucosispora|s__maris
c__Thermococci,g__Pyrococcus|s__yayanosii
h0,g__Achromobacter|s__ruhlandii
h5,g__Methylobacterium|s__mesophilicum
h9,g__Mesobacillus|s__foraminis
h5,g__Ktedonosporobacter|s__rubrisoli
h8,g__Candidatus Nitrosotenuis|s__cloacae
c__Gammaproteobacteria,g__Lysobacter|s__antibioticus
h8,g__Halobiforma|s__lacisalsi
h5,g__Candidatus Nitrosotenuis|s__cloacae
h0,g__Pseudomonas|s__sp. KBS0707
h8,g__Ktedonosporobacter|s__rubrisoli
h8,g__Chitinolyticbacter|s__meiyuanensis
h9,g__Geminocystis|s__herdmanii
h8,g__Streptomyces|s__cyaneogriseus
9,g__Zymobacter|s__palmae
h6,g__Fervidobacterium|s__islandicum
h3,g__Aquifex|s__aeolicus
h1,g__Vibrio|s__ponticus
h5,g__Arcanobacterium|s__haemolyticum
h7,g__Corynebacterium|s__resistens
h4,g__Francisella|s__noatunensis
h6,g__Gramella|s__echinicola
h9,g__Haloarcula|s__marismortui
h3,g__Sphingobium|s__amiense
h4,g__Bradyrhizobium|s__sp. BTAi1
h2,g__Yersinia|s__ruckeri
h0,g__Mycobacterium|s__parmense
CO2Consumptionimportproductionexport,g__Bacteroides|s__uniformis
h3,g__Metallosphaera|s__prunae
h9,g__Sphingobium|s__chlorophenolicum
c__Betaproteobacteria,g__Burkholderia|s__vietnamiensis
28,g__Nonomuraea|s__nitratireducens
h5,g__Candidatus Nanopelagicus|s__abundans
h7,g__Streptomyces|s__sp. S063
h4,g__Nitrosospira|s__multiformis
c__Gammaproteobacteria,g__Spartinivicinus|s__ruber
h5,g__Brachybacterium|s__ginsengisoli
h8,g__Hymenobacter|s__sp. APR13
h2,g__Pseudomonas|s__vancouverensis
h7,g__Burkholderia|s__gladioli
c__Gammaproteobacteria,g__Shewanella|s__khirikhana
h0,g__Sulfurimonas|s__sp. NW10
h4,g__Paludibaculum|s__fermentans
h0,g__Sphingosinicella|s__sp. BN140058
h6,g__Brevundimonas|s__sp. LM2
h4,g__Rhodococcus|s__jostii
h0,g__Halomonas|s__venusta
h7,g__Dolosigranulum|s__pigrum
h7,g__Arcobacter|s__anaerophilus
h6,g__Streptomyces|s__albireticuli
h2,g__Frondihabitans|s__sp. 762G35
h6,g__Candidatus Fukatsuia|s__symbiotica
h4,g__Pseudomonas|s__sp. Leaf58
h4,g__Candidatus Halobonum|s__Halobonum sp. NJ-3-1
h2,g__Arthrobacter|s__sp. TES
h9,g__Bradyrhizobium|s__sp. WSM471
h0,g__Roseitalea|s__porphyridii
h9,g__Neisseria|s__sp. oral taxon 014
h8,g__Corynebacterium|s__sp. sy039
h3,g__Capnocytophaga|s__leadbetteri
h6,g__Acinetobacter|s__oleivorans
h6,g__Formosa|s__sediminum
h9,g__Leptotrichia|s__sp. oral taxon 498
h8,g__Novibacillus|s__thermophilus
h1,g__Erwinia|s__sp. J780
h9,g__Ligilactobacillus|s__Lactobacillus murinus
h1,g__Synechocystis|s__sp. PCC 6714
c__Actinobacteria,g__Leifsonia|s__sp. PS1209
h7,g__Virgibacillus|s__sp. Bac332
h7,g__Kangiella|s__koreensis
h8,g__Enterobacter|s__sp. Crenshaw
c__Actinobacteria,g__Cellulosimicrobium|s__sp. 72-3
h0,g__Rubrobacter|s__sp. SCSIO 52915
h0,g__Chromobacterium|s__sp. ATCC 53434
h0,g__Chlamydia|s__gallinacea
h1,g__Paenibacillus|s__sp. FSL R7-0331
h4,g__Georhizobium|s__profundi
14,g__Marinococcus|s__halophilus
h6,g__Dysosmobacter|s__welbionis
h7,g__Staphylococcus|s__kloosii
h0,g__Ehrlichia|s__sp. HF
h1,g__Ruegeria|s__sp. THAF33
h1,g__Pseudonocardia|s__dioxanivorans
h0,g__Streptomyces|s__globosus
h3,g__Corynebacterium|s__pseudotuberculosis
h2,g__Acidithiobacillus|s__ferrooxidans
h0,g__Staphylococcus|s__pettenkoferi
SpermidineProductionexport,g__Thermus|s__thermophilus
h2,g__Microbacterium|s__paraoxydans
