parent,child
h1,g__Vibrio|s__sp. THAF190c
h7,g__Barnesiella|s__viscericola
h8,g__Kluyvera|s__genomosp. 3
h8,g__Acidovorax|s__monticola
h1,g__Mycolicibacterium|s__smegmatis
Isobutyrate2-MethylpropanoicacidProductionexport,g__Odoribacter|s__splanchnicus
h8,g__Planococcus|s__antarcticus
h8,g__Roseobacter|s__litoralis
h6,g__Candidatus Halobonum|s__Halobonum sp. Gai3-2
h0,g__Borrelia|s__recurrentis
output,g__Criblamydia
h9,g__Epibacterium|s__mobile
h1,g__Enterococcus|s__thailandicus
h1,g__Candidatus Doolittlea|s__endobia
h8,g__Spiroplasma|s__apis
h6,g__Citrobacter|s__sp. LY-1
h8,g__Acinetobacter|s__sp. 10FS3-1
h2,g__Bacillus|s__sp. 1NLA3E
h0,g__Streptococcus|s__macedonicus
h3,g__Neisseria|s__sp. KEM232
h7,g__Chlamydia|s__avium
h4,g__Tetragenococcus|s__muriaticus
h0,g__Spiroplasma|s__cantharicola
h5,g__Dickeya|s__chrysanthemi
g__Pigmentiphaga,g__Pigmentiphaga|s__aceris
h9,g__Sporosarcina|s__ureilytica
h0,g__Mycobacterium|s__kubicae
h2,g__Acinetobacter|s__venetianus
h3,g__Rhizobium|s__sp. CIAT894
h6,g__Nitratiruptor|s__Pseudomonas sp. ADP
h9,g__Streptomyces|s__griseoviridis
h5,g__Pseudarthrobacter|s__sp. NBSH8
h9,g__Candidatus Phytoplasma|s__Onion yellows phytoplasma
h1,g__Natrinema|s__sp. YPL30
h3,g__Methanopyrus|s__sp. KOL6
h4,g__Flavobacterium|s__gilvum
h5,g__Staphylococcus|s__hyicus
h2,g__Halomicronema|s__hongdechloris
output,327
g__Winogradskyella,g__Winogradskyella|s__forsetii
h7,g__Rhodococcus|s__sp. 2G
h7,g__Halomonas|s__meridiana
h5,g__Fimbriimonas|s__ginsengisoli
h6,g__Clostridium|s__sporogenes
h4,g__Bacillus|s__sp. RZ2MS9
h1,g__Thermus|s__scotoductus
N2Productionexport,g__Pseudomonas|s__putida
h6,g__Dechloromonas|s__sp. HYN0024
h5,g__Staphylococcus|s__sp. MI 10-1553
h8,g__Calothrix|s__parietina
h5,g__Mycoplasma|s__edwardii
h9,g__Conchiformibius|s__steedae
h0,g__Halomonas|s__aestuarii
h1,g__Citrobacter|s__sp. Y3
h3,g__Changchengzhania|s__lutea
h0,g__Campylobacter|s__iguaniorum
h6,g__Pseudomonas|s__sp. FDAARGOS_380
h3,g__Synechococcus|s__sp. PCC 7117
h9,g__Erwinia|s__sp. Ejp617
h0,g__Kaistella|s__Chryseobacterium antarcticum
output,g__Paraflavitalea
g__Spiroplasma,g__Spiroplasma|s__chinense
h3,g__Enterobacter|s__sp. RHBSTW-00593
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__mutans
92,g__Mycoplasma|s__canadense
h8,g__Sinomonas|s__atrocyanea
h0,g__Methanotorris|s__igneus
h5,g__Methylobacterium|s__sp. C1
h5,g__Mycolicibacterium|s__sediminis
g__Variovorax,g__Variovorax|s__sp. WDL1
output,g__Rubrivivax
output,g__CandidatusPlanktophila
g__Geobacter,g__Geobacter|s__metallireducens
h0,g__Riemerella|s__anatipestifer
h2,g__Thermosphaera|s__aggregans
h8,g__Anaplasma|s__phagocytophilum
g__Neorhizobium,g__Neorhizobium|s__galegae
16,g__Thermomicrobium|s__roseum
h4,g__Streptomyces|s__sp. SirexAA-E
h8,g__Clostridium|s__pasteurianum
h8,g__Mariprofundus|s__ferrinatatus
h0,g__Pseudomonas|s__sp. K2W31S-8
g__Bradyrhizobium,g__Bradyrhizobium|s__sp. 1(2017)
h3,g__Polaribacter|s__sp. SA4-12
h5,g__Citrobacter|s__sp. ABFQG
h6,g__Caulobacter|s__segnis
h7,g__Halocynthiibacter|s__arcticus
g__Mobiluncus,g__Mobiluncus|s__curtisii
h4,g__Chromobacterium|s__sp. Rain0013
h5,g__Marinovum|s__algicola
h5,g__Azospirillum|s__oryzae
h7,g__Sphingomonas|s__taxi
h7,g__Paracoccus|s__methylutens
h8,g__Bacteroides|s__sp. CACC 737
h9,g__Lactobacillus|s__sp. NFFJ11
h5,g__Campylobacter|s__cuniculorum
h6,g__Geminocystis|s__herdmanii
h5,g__Thioalkalivibrio|s__versutus
output,g__Arcobacter
h0,g__Pseudoalteromonas|s__sp. 16-SW-7
g__Muricauda,g__Muricauda|s__lutaonensis
h0,g__Desulfovibrio|s__carbinoliphilus
h6,g__Haloarcula|s__sp. CBA1115
h1,g__Nocardioides|s__sp. 603
h4,g__Dokdonia|s__sp. PRO95
h8,g__Candidatus Chazhemtobacterium|s__aquaticus
h9,g__Halopenitus|s__persicus
h0,g__Malaciobacter|s__Arcobacter halophilus
h8,g__Burkholderia|s__lata
h9,g__Pseudomonas|s__marincola
h3,g__Sphingomonas|s__sp. NBWT7
h3,g__Staphylococcus|s__sciuri
h0,g__Paracoccus|s__haeundaensis
g__Arcobacter,g__Arcobacter|s__cryaerophilus
h1,g__Pantoea|s__sp. 201603H
h2,g__Pseudomonas|s__umsongensis
h3,g__Psychrobacter|s__sp. AntiMn-1
h3,g__Mesorhizobium|s__sp. NZP2298
h4,g__Borreliella|s__bissettii
h6,g__Pseudomonas|s__sp. LPH1
h7,g__Staphylococcus|s__simulans
h3,g__Marinobacter|s__sp. LV10R510-11A
h6,g__Asticcacaulis|s__excentricus
h8,g__Capnocytophaga|s__sputigena
h7,g__Lactococcus|s__sp. KACC 19320
h5,g__Halomonas|s__sp. AM6
h9,g__Arthrobacter|s__alpinus
h0,g__Sterolibacterium|s__denitrificans
ButyrateProductionexport,g__Clostridium|s__novyi
h1,g__Mycobacterium|s__noviomagense
h3,g__Pseudomonas|s__cedrina
147,g__Lactococcus|s__petauri
h8,g__Methylibium|s__petroleiphilum
h9,g__Aeromonas|s__dhakensis
h0,g__Nocardioides|s__humi
h6,g__Acinetobacter|s__sp. ACNIH1
h1,g__Nostoc|s__sp. NIES-2111
h2,g__Enterobacter|s__sp. LU1
h4,g__Chlamydia|s__trachomatis
h0,g__Sulfurihydrogenibium|s__sp. YO3AOP1
h6,g__Agrobacterium|s__vitis
h7,g__Streptomyces|s__sp. QMT-12
h3,g__Pseudoalteromonas|s__sp. A25
h9,g__Azoarcus|s__sp. DN11
h4,g__Streptomyces|s__katrae
h4,g__Campylobacter|s__sputorum
h5,g__Borrelia|s__anserina
g__Microbulbifer,g__Microbulbifer|s__sp. YPW1
h1,g__Xanthomonas|s__phaseoli
h5,g__Amycolatopsis|s__sp. Hca4
h3,g__Pseudomonas|s__sp. SGAir0191
h3,g__Rheinheimera|s__sp. LHK132
h9,g__Mycoplasma|s__sp. Phocoena C-264-GEN
h9,g__Deefgea|s__sp. D17
h0,g__Candidatus Babela|s__massiliensis
h1,g__Melissococcus|s__plutonius
h3,g__Nostoc|s__sp. PCC 7107
h5,g__Simplicispira|s__suum
h6,g__Mucilaginibacter|s__ginsenosidivorax
h7,g__Thermococcus|s__profundus
h2,g__Desulfotomaculum|s__reducens
h9,g__Stenotrophomonas|s__sp. SXG-1
h9,g__Marinovum|s__algicola
g__Massilia,g__Massilia|s__lutea
h8,g__Neisseria|s__brasiliensis
h2,g__Acinetobacter|s__sp. Marseille-Q1620
g__CandidatusCardinium,g__Candidatus Cardinium|s__Cardinium endosymbiont of Encarsia pergandiella
h0,g__Sphingomonas|s__sp. HKS19
h9,g__Phyllobacterium|s__zundukense
output,g__Natronococcus
g__Corynebacterium,g__Corynebacterium|s__kutscheri
h0,g__Candidatus Thioglobus|s__sp. NP1
h4,g__Jeotgalibaca|s__dankookensis
h4,g__Streptomyces|s__sp. WAC 01529
h4,g__Vibrio|s__campbellii
h1,g__Ilyobacter|s__polytropus
h6,g__Synechococcus|s__sp. A15-28
h6,g__Citrobacter|s__freundii complex sp. CFNIH3
h5,g__Delftia|s__sp. HK171
h5,g__Advenella|s__mimigardefordensis
h0,g__Syntrophobotulus|s__glycolicus
h9,g__Spiroplasma|s__poulsonii
g__Vibrio,g__Vibrio|s__sp. Scap24
h1,g__Agromyces|s__sp. LHK192
h0,g__Halomonas|s__sp. N3-2A
h2,g__Pseudomonas|s__extremorientalis
h9,g__Delftia|s__acidovorans
h5,g__Mycoplasma|s__cloacale
h5,g__Capnocytophaga|s__haemolytica
h2,g__Mannheimia|s__granulomatis
h7,g__Auraticoccus|s__monumenti
h8,g__Wolbachia|s__endosymbiont of Culex quinquefasciatus
h9,g__Rhodobacter|s__sp. CZR27
h2,g__Paracoccus|s__aminophilus
h0,g__Streptomyces|s__sp. DUT11
h4,g__Roseateles|s__depolymerans
h4,g__Acetobacter|s__orientalis
h7,g__Croceicoccus|s__marinus
h0,g__Corynebacterium|s__epidermidicanis
h8,g__Hafnia|s__sp. CBA7124
h9,g__Syntrophobotulus|s__glycolicus
g__Psychrobacter,g__Psychrobacter|s__sp. DAB_AL32B
h6,g__Halomicrobium|s__sp. LC1Hm
h7,g__Agrobacterium|s__sp.
h2,g__Sulfurospirillum|s__barnesii
h6,g__Glaciecola|s__amylolytica
g__Neisseria,g__Neisseria|s__mucosa
h1,g__Thiomicrospira|s__aerophila
0,g__Acidithiobacillus|s__ferrivorans
h1,g__Devosia|s__ginsengisoli
h2,g__Pandoraea|s__pnomenusa
h8,g__Deinococcus|s__gobiensis
h3,g__Pseudoalteromonas|s__sp. DL-6
h8,g__Francisella|s__opportunistica
h1,g__Nitrososphaera|s__Candidatus Nitrososphaera gargensis
h8,g__Borrelia|s__duttonii
g__Francisella,g__Francisella|s__opportunistica
h1,g__Raoultella|s__ornithinolytica
h8,g__Geobacillus|s__sp. 44C
output,g__Picrophilus
TrehaloseConsumptionimport,g__Thermotoga|s__maritima
h3,g__Paraburkholderia|s__fungorum
TrehaloseConsumptionimport,g__Bacteroides|s__ovatus
h0,g__Paracoccus|s__aminophilus
h5,g__Neisseria|s__bacilliformis
h5,g__Serratia|s__nematodiphila
h6,g__Thermoanaerosceptrum|s__fracticalcis
h6,g__Staphylococcus|s__simulans
h0,g__Chlamydia|s__sp. 2742-308
h9,g__Amycolatopsis|s__sp. Hca4
g__Rahnella,g__Rahnella|s__sp. WMR42
h4,g__Pedobacter|s__sp.
h1,g__Vogesella|s__sp. LIG4
h5,g__Streptomyces|s__rectiverticillatus
h6,g__Bartonella|s__schoenbuchensis
g__Bradyrhizobium,g__Bradyrhizobium|s__sp. CCBAU 53351
23,g__Capnocytophaga|s__ochracea
h0,g__Methylovulum|s__psychrotolerans
h0,g__Bdellovibrio|s__exovorus
h4,g__Sphingomonas|s__sp. HMP6
h5,g__Capnocytophaga|s__sp. oral taxon 864
h0,g__Leptolyngbya|s__sp. PCC 7376
h0,g__Pseudomonas|s__alcaligenes
h1,g__Rhizobium|s__rhizoryzae
h5,g__Chlamydia|s__sp. H15-1957-10C
h5,g__Sulfitobacter|s__pseudonitzschiae
h7,g__Synechococcus|s__sp. BIOS-U3-1
h1,g__Pseudomonas|s__sp. LAB-08
h5,g__Alkalihalobacillus|s__krulwichiae
h4,g__Bacteroides|s__sp. A1C1
h3,g__Microbacterium|s__sp. XT11
h9,g__Burkholderia|s__gladioli
h0,g__Arcobacter|s__ellisii
h7,g__Pseudonocardia|s__sp. HH130629-09
h4,g__Thiocystis|s__violascens
16,g__Bifidobacterium|s__pullorum
h2,g__Bartonella|s__alsatica
h5,g__Phocaeicola|s__salanitronis
h2,g__Reinekea|s__forsetii
h2,g__Hoyosella|s__subflava
13,g__Streptococcus|s__sp. 1643
h5,g__Escherichia|s__fergusonii
h5,g__Rhizobium|s__sp. 11515TR
g__Streptomyces,g__Streptomyces|s__sp. NEAU-S7GS2
g__Pseudomonas,g__Pseudomonas|s__fuscovaginae
h3,g__Levilactobacillus|s__Lactobacillus suantsaii
h4,g__Treponema|s__primitia
h5,g__Salinimonas|s__sediminis
h7,g__Geobacillus|s__thermocatenulatus
h9,g__Nonlabens|s__sp. MIC269
g__Cellulophaga,g__Cellulophaga|s__lytica
h4,g__Paenibacillus|s__bovis
h8,g__Denitratisoma|s__oestradiolicum
h8,g__Corynebacterium|s__sp. 2183
h7,g__Desulfovibrio|s__marinus
h1,g__Aeribacillus|s__pallidus
h5,g__Candidatus Nucleicultrix|s__amoebiphila
h4,g__Alienimonas|s__californiensis
h9,g__Pseudomonas|s__sp. JY-Q
h7,g__Corynebacterium|s__sp. 23H37-10
h2,g__Octadecabacter|s__sp. SW4
h2,g__Bacillus|s__sp. SJ-10
output,g__Sphingosinithalassobacter
h5,g__Pseudohalocynthiibacter|s__aestuariivivens
h5,g__Sagittula|s__sp. P11
h7,g__Mycolicibacterium|s__fluoranthenivorans
37,g__Finegoldia|s__magna
h5,g__Salmonella|s__sp. SJTUF14178
g__Arthrobacter,g__Arthrobacter|s__sp. PAMC 25486
h9,g__Planococcus|s__sp. Y42
h4,g__Leuconostoc|s__pseudomesenteroides
g__Chlorobium,g__Chlorobium|s__limicola
h0,g__Salinibacter|s__ruber
h1,g__Rubrobacter|s__radiotolerans
g__Aeromonas,g__Aeromonas|s__sp. 2692-1
h2,g__Candidatus Pelagibacter|s__sp. IMCC9063
h8,g__Pedobacter|s__heparinus
h8,g__Methylomonas|s__sp. GJ1
h9,g__Clostridium|s__tyrobutyricum
h0,g__Pseudomonas|s__sp. BIOMIG1BAC
h2,g__Diaphorobacter|s__ruginosibacter
h3,g__Amycolatopsis|s__methanolica
h0,g__Haloquadratum|s__walsbyi
h0,g__Nocardia|s__wallacei
output,g__Ferroglobus
h1,g__Desulfoglaeba|s__alkanexedens
h0,g__Bifidobacterium|s__coryneforme
h7,g__Hyphomicrobium|s__sp. MC1
h2,g__Chloroherpeton|s__thalassium
h7,g__Providencia|s__rustigianii
h8,g__Pseudoalteromonas|s__tunicata
h3,g__Nocardioides|s__sp. zg-579
h0,g__Burkholderia|s__sp. RPE67
h1,g__Aeromonas|s__sp. ASNIH2
h3,g__Novosphingobium|s__sp. PP1Y
h0,g__Acidihalobacter|s__prosperus
h6,g__Halorubrum|s__sp. T3
h9,g__Pseudomonas|s__citronellolis
h5,g__Methanococcus|s__vannielii
h2,g__Streptomyces|s__vinaceus
h1,g__Aurantimicrobium|s__sp. MWH-Uga1
h0,g__Luteimonas|s__yindakuii
h5,g__Oceanicola|s__sp. D3
h7,g__Nostoc|s__sp. TCL26-01
h4,g__Providencia|s__stuartii
AcetoneProductionexport,g__Clostridium|s__acetobutylicum
h2,g__Streptomyces|s__sp. x4(2010)
h7,g__Bradyrhizobium|s__sp. CCBAU 51765
HemicelluloseMacromoleculedegradation,g__Bifidobacterium|s__animalis
h6,g__Rummeliibacillus|s__stabekisii
output,LactoseConsumptionimport
h0,g__Rhodoluna|s__lacicola
D-XyloseXyloseConsumptionimport,g__Methylobacterium|s__nodulans
h2,g__Pseudomonas|s__savastanoi
h4,g__Deefgea|s__sp. D17
h8,g__Octadecabacter|s__arcticus
h8,g__Candidatus Pelagibacter|s__sp. RS40
h9,g__Microbacterium|s__sp. A18JL241
g__Streptomyces,g__Streptomyces|s__pactum
h3,g__Paraburkholderia|s__sp. PGU16
h9,g__Helicobacter|s__typhlonius
h6,g__Lactococcus|s__garvieae
g__Rhodococcus,g__Rhodococcus|s__jostii
h0,g__Bacillus|s__coagulans
h1,g__Capnocytophaga|s__haemolytica
h2,g__Desulfobulbus|s__oralis
h7,g__Glutamicibacter|s__nicotianae
h5,g__Sphingomonas|s__koreensis
output,g__Nibricoccus
h2,g__Leuconostoc|s__pseudomesenteroides
h4,g__Gemella|s__haemolysans
h3,g__Paenibacillus|s__jilunlii
h3,g__Streptomyces|s__sp. CB09001
h8,g__Mesoplasma|s__entomophilum
h1,g__Filomicrobium|s__Candidatus Filomicrobium marinum
h2,g__Streptomyces|s__sp. RLB1-33
h6,g__Geobacillus|s__thermodenitrificans
h3,g__Breoghania|s__sp. L-A4
h9,g__Sulfitobacter|s__sp. D7
h2,g__Mycobacterium|s__sp. PYR15
h4,g__Microlunatus|s__sp. Gsoil 973
h4,g__Nibricoccus|s__aquaticus
h4,g__Pseudothermotoga|s__elfii
h5,g__Variibacter|s__gotjawalensis
h8,g__Mycoplasma|s__felis
h1,g__Halocynthiibacter|s__arcticus
h6,g__Pseudoalteromonas|s__sp. Xi13
3,g__Candidatus Doolittlea|s__endobia
output,g__Halogeometricum
h5,g__Dickeya|s__dadantii
h7,g__Saccharolobus|s__solfataricus
h0,g__Pelagibacterium|s__halotolerans
h1,g__Pseudomonas|s__sp. OIL-1
h7,g__Desulfovibrio|s__carbinolicus
h5,g__Streptomyces|s__asterosporus
h7,g__Corynebacterium|s__camporealensis
h8,g__Geobacter|s__lovleyi
h6,g__Mycoplasma|s__mycoides
244,g__Sulfitobacter|s__sp. BSw21498
h0,g__Pelistega|s__sp. NLN63
h6,g__Raoultella|s__Enterobacteriaceae endosymbiont of Plateumaris rustica
h0,g__Sulfuriferula|s__plumbiphila
h3,g__Kurthia|s__zopfii
h1,g__Arcobacter|s__ellisii
h5,g__Janthinobacterium|s__sp. Marseille
h8,g__Pseudomonas|s__frederiksbergensis
h2,g__Burkholderia|s__sp. MBR-1
h5,g__Streptacidiphilus|s__sp. P02-A3a
h4,g__Mycoplasma|s__sp. Mirounga ES2806-NAS
h5,g__Sphingobium|s__hydrophobicum
h8,g__Sphingobium|s__sp. EP60837
g__Desulfobacter,g__Desulfobacter|s__postgatei
h9,g__Caproiciproducens|s__sp. NJN-50
h2,g__Haliscomenobacter|s__hydrossis
h3,g__Butyrivibrio|s__fibrisolvens
h1,g__Agrobacterium|s__sp. H13-3
h2,g__Thiocystis|s__violascens
h4,g__Arachidicoccus|s__soli
h6,g__Myxococcus|s__stipitatus
h1,g__Edwardsiella|s__anguillarum
h7,g__Gloeocapsa|s__sp. PCC 7428
h3,g__Tomitella|s__sp. HY188
g__Vibrio,g__Vibrio|s__vulnificus
10,g__Ketobacter|s__alkanivorans
h8,g__Thermodesulfobium|s__acidiphilum
h6,g__Bosea|s__sp. AS-1
h2,g__Pseudoalteromonas|s__marina
h7,g__Ochrobactrum|s__pseudogrignonense
h4,g__Suicoccus|s__acidiformans
h5,g__Cupriavidus|s__basilensis
h6,g__Mycoplasma|s__arthritidis
h8,g__Sterolibacterium|s__denitrificans
h9,g__Halomonas|s__sp. KO116
h9,g__Bradyrhizobium|s__arachidis
h0,g__Streptomyces|s__sp. SCUT-3
h3,g__Halorubrum|s__sp. RHB-C
h1,g__Blattabacterium|s__sp. DPU
h1,g__Campylobacter|s__peloridis
g__Klebsiella,g__Klebsiella|s__quasivariicola
h7,g__Xenorhabdus|s__hominickii
output,g__Azospirillum
h7,g__Weissella|s__confusa
h3,g__Oxalobacter|s__formigenes
h5,g__Lysobacter|s__soli
L-SerineSerineD-SerineConsumptionimport,g__Clostridium|s__botulinum
h3,g__Streptomyces|s__harbinensis
h0,g__Burkholderia|s__vietnamiensis
h0,g__Alteromonas|s__stellipolaris
h9,g__Vibrio|s__sp. THAF190c
h1,g__Granulicella|s__sp. 5B5
H2HydrogenProductionexport,g__Clostridium|s__novyi
output,81
L-MethionineD-MethionineConsumptionimport,g__Clostridium|s__botulinum
h9,g__Erwinia|s__persicina
g__Lawsonella,g__Lawsonella|s__clevelandensis
h4,g__Chryseobacterium|s__sp. cx-624
124,g__Mycoplasma|s__sp. OR1901
h0,g__Cellvibrio|s__sp. PSBB023
h6,g__Natrinema|s__sp. YPL30
h8,g__Cylindrospermum|s__stagnale
output,g__Kibdelosporangium
h3,g__Ligilactobacillus|s__Lactobacillus murinus
h5,g__Streptococcus|s__canis
h0,g__Streptococcus|s__halotolerans
h0,g__Archaeoglobus|s__fulgidus
h8,g__Hydrogenophaga|s__sp. PBL-H3
NitrateConsumptionimport,g__Pseudomonas|s__syringae
h6,g__Kaistella|s__Chryseobacterium haifense
h9,g__Pseudolabrys|s__sp. FHR47
h5,g__Candidatus Phytoplasma|s__ziziphi
h3,g__Ancylobacter|s__sp. TS-1
h5,g__Mycolicibacterium|s__neoaurum
g__Mycolicibacterium,g__Mycolicibacterium|s__poriferae
h5,g__Pandoraea|s__sputorum
h0,g__Muribaculum|s__intestinale
g__Sphingomonas,g__Sphingomonas|s__sp. HMP6
h2,g__Methanothermobacter|s__sp. CaT2
h7,g__Planococcus|s__halocryophilus
h0,g__Citrobacter|s__koseri
h8,g__Halomonas|s__aestuarii
h6,g__Rhizobium|s__indicum
h8,g__Bradyrhizobium|s__erythrophlei
output,g__Hydrogenobacter
h4,g__Tenacibaculum|s__jejuense
h2,g__Kosmotoga|s__bacterium 36B
h0,g__Neisseria|s__cinerea
h4,g__Leptospirillum|s__ferriphilum
0,g__Chitinophaga|s__pinensis
h9,g__Methanocaldococcus|s__infernus
h1,g__Micromonospora|s__purpureochromogenes
h4,g__Serratia|s__sp. JUb9
h6,g__Legionella|s__adelaidensis
h1,g__Elizabethkingia|s__miricola
h0,g__Brevibacterium|s__sp. CS2
55,g__Corynebacterium|s__uterequi
h8,g__Pedobacter|s__sp. KBS0701
h7,g__Confluentimicrobium|s__sp. EMB200-NS6
h7,g__Limihaloglobus|s__sulfuriphilus
h4,g__Curtobacterium|s__sp. SGAir0471
g__Beutenbergia,g__Beutenbergia|s__cavernae
g__Methanosphaerula,g__Methanosphaerula|s__palustris
h2,g__Streptococcus|s__sp. FDAARGOS_521
h6,g__Halomonas|s__sp. YLGW01
h3,g__Methylobacterium|s__terrae
h7,g__Erythrobacter|s__flavus
h8,g__Gemmatimonas|s__sp. TET16
h0,g__Kocuria|s__turfanensis
g__Shewanella,g__Shewanella|s__maritima
h2,g__Fibrella|s__sp. ES10-3-2-2
h2,g__Acidihalobacter|s__aeolianus
h2,g__Bosea|s__sp. PAMC 26642
h9,g__Photobacterium|s__profundum
output,g__Roseivivax
h3,g__Thermomonas|s__sp. XSG
h4,g__Treponema|s__azotonutricium
h7,g__Haloterrigena|s__daqingensis
h9,g__Streptococcus|s__pantholopis
g__Lysobacter,g__Lysobacter|s__sp. II4
output,g__Mucinivorans
h3,g__Streptomyces|s__albus
g__Micrococcus,g__Micrococcus|s__sp. V7
g__Campylobacter,g__Campylobacter|s__lari
h9,g__Wolbachia|s__endosymbiont of Drosophila incompta
h1,g__Arcanobacterium|s__sp. JY-X040
g__Sulfitobacter,g__Sulfitobacter|s__guttiformis
h9,g__Dinoroseobacter|s__shibae
h1,g__Erythrobacter|s__seohaensis
g__Marinomonas,g__Marinomonas|s__sp. FW-1
0,g__Enterococcus|s__gallinarum
h5,g__Lactobacillus|s__iners
0,g__Agrococcus|s__jejuensis
h3,g__Clostridium|s__perfringens
h4,g__Tepidanaerobacter|s__acetatoxydans
h5,g__Campylobacter|s__sp. CFSAN093257
output,g__Kineobactrum
h1,g__Salmonella|s__sp.
h3,g__Streptomyces|s__cavourensis
h1,g__Marinomonas|s__sp. MWYL1
h6,g__Spirosoma|s__rigui
h0,g__Pseudoalteromonas|s__sp. MT33b
h0,g__Methylobacterium|s__nodulans
h6,g__Rickettsia|s__sibirica
70,g__Kaistella|s__daneshvariae
h4,g__Mycoplasma|s__leachii
h1,g__Pseudonocardia|s__sp. HH130629-09
h6,g__Xenorhabdus|s__hominickii
h8,g__Bifidobacterium|s__pseudolongum
g__Pseudomonas,g__Pseudomonas|s__sp. gcc21
h3,g__Mycoplasma|s__fermentans
h5,g__Chryseoglobus|s__sp. 28M-23
h7,g__Pseudomonas|s__sp. LAB-08
h5,g__Stenotrophomonas|s__sp. YAU14D1_LEIMI4_1
h8,g__Lactobacillus|s__zeae
h2,g__Pseudomonas|s__amygdali
h9,g__Rhizobium|s__selenitireducens
h0,g__Nonomuraea|s__gerenzanensis
h9,g__Bradyrhizobium|s__symbiodeficiens
h8,g__Brevundimonas|s__sp. MF30-B
h9,g__Cellulophaga|s__lytica
h5,g__Candidatus Nitrosocaldus|s__islandicus
h0,g__Cedecea|s__Enterobacteriaceae endosymbiont of Donacia marginata
h4,g__Aeromicrobium|s__sp. zg-629
h8,g__Halomonas|s__sp. KO116
h7,g__Cystobacter|s__fuscus
h1,g__Microbacterium|s__oxydans
h3,g__Pseudomonas|s__sediminis
h6,g__Altererythrobacter|s__dongtanensis
h9,g__Amniculibacterium|s__sp. G2-70
g__Vibrio,g__Vibrio|s__nigripulchritudo
h2,g__Paenibacillus|s__yonginensis
h0,g__Allofrancisella|s__inopinata
GlycolateConsumptionimport,g__Syntrophobotulus|s__glycolicus
h3,g__Actinotalea|s__sp. JY-7876
h3,g__Ignavibacterium|s__album
h6,g__Salinivirga|s__cyanobacteriivorans
StarchAmylopectinAmylose14-alpha-D-GlucanPullulanResistantstarchMacromoleculedegradation,g__Parabacteroides|s__distasonis
h6,g__Pseudothermotoga|s__hypogea
h7,g__Candidatus Atelocyanobacterium|s__thalassa
h3,g__Delftia|s__sp. KV29
g__Veillonella,g__Veillonella|s__dispar
h5,g__Rahnella|s__sp. WMR114
h7,g__Pseudomonas|s__fluorescens
output,L-GlutamineD-GlutamineGlutamineConsumptionimport
g__Paenibacillus,g__Paenibacillus|s__swuensis
h1,g__Acidianus|s__brierleyi
h4,g__Idiomarina|s__sp. OT37-5b
h8,g__Massilia|s__sp. LPB0304
g__Burkholderia,g__Burkholderia|s__sp. MSMB1588
h2,g__Streptococcus|s__infantis
h0,g__Vagococcus|s__sp. HDW17A
h0,g__Candidatus Kinetoplastibacterium|s__galatii
h8,g__Rhodococcus|s__sp. M8
h6,g__Nocardioides|s__sp. ZJ1313
h3,g__Actinobacillus|s__suis
h6,g__Neisseria|s__zalophi
h9,g__Comamonas|s__piscis
h1,g__Draconibacterium|s__sp. M1
h5,g__Halopenitus|s__persicus
8,g__Shewanella|s__maritima
h8,g__Proteiniphilum|s__saccharofermentans
h6,g__Pseudoalteromonas|s__sp. SM9913
h7,g__Vibrio|s__owensii
h0,g__Latilactobacillus|s__Lactobacillus sakei
h3,g__Methylophilus|s__medardicus
h5,g__Desulfomonile|s__tiedjei
g__Bacillus,g__Bacillus|s__sp. HBCD-sjtu
h3,g__Streptomyces|s__sp. HM190
g__Tessaracoccus,g__Tessaracoccus|s__flavescens
h7,g__Mogibacterium|s__diversum
h1,g__Shewanella|s__psychrophila
h8,g__Micromonospora|s__sp. WMMA2032
h3,g__Enterobacter|s__sp. E20
h4,g__Streptococcus|s__cristatus
h0,g__Streptomyces|s__sp. 2114.2
h7,g__Mariprofundus|s__ferrinatatus
h1,g__Turneriella|s__parva
h9,g__Streptomyces|s__libani
h4,g__Echinicola|s__sp. LN3S3
h4,g__Mycolicibacterium|s__confluentis
h5,g__Hymenobacter|s__sp. BRD128
h1,g__Alistipes|s__sp. dk3624
h0,g__Gordonibacter|s__urolithinfaciens
h1,g__Lysinibacillus|s__timonensis
h3,g__Francisella|s__philomiragia
h5,g__Cellulophaga|s__lytica
h3,g__Devriesea|s__agamarum
h6,g__Oleispira|s__antarctica
61,g__Arcobacter|s__venerupis
h9,g__Halorubrum|s__sp. PV6
h8,g__Microbacterium|s__sp. L-031
output,g__Salinivirga
h1,g__Borrelia|s__recurrentis
h3,g__Thermus|s__brockianus
h4,g__Bradyrhizobium|s__sp. CCBAU 051011
h3,g__Cellulomonas|s__sp. 40-2
h5,g__Clostridium|s__sp. JN-9
h3,g__Kordia|s__antarctica
h9,g__Bartonella|s__krasnovii
56,g__Shewanella|s__sp. M2
h0,g__Paenibacillus|s__sp. B01
h2,g__Polaribacter|s__reichenbachii
h6,g__Micromonospora|s__echinospora
g__Hungateiclostridium,g__Hungateiclostridium|s__saccincola
PropanoatePropionateProductionexport,g__Bacteroides|s__ovatus
h0,g__Niastella|s__koreensis
h7,g__Sphingomonas|s__daechungensis
h4,g__Lactobacillus|s__sp. 3B(2020)
g__Citrobacter,g__Citrobacter|s__sp. RHBSTW-00599
