parent,child
h8,g__Thermomonas|s__sp. SY21
h5,g__Treponema|s__caldarium
h5,g__Shewanella|s__sp. ANA-3
h2,g__Pradoshia|s__sp. D12
h0,g__Ligilactobacillus|s__Lactobacillus murinus
h3,g__Sphingomonas|s__sp. JE1
h6,g__Bradyrhizobium|s__sp. CCBAU 51765
h6,g__Deinococcus|s__maricopensis
h9,g__Corynebacterium|s__sp. sy039
h2,g__Oceanisphaera|s__avium
h2,g__Saccharopolyspora|s__erythraea
h2,g__Mesorhizobium|s__opportunistum
h3,g__Empedobacter|s__falsenii
h8,g__Pseudomonas|s__synxantha
k__Bacteria,g__Halomicronema|s__hongdechloris
h4,g__Corynebacterium|s__vitaeruminis
h2,g__Campylobacter|s__fetus
h7,g__Thermovirga|s__lienii
k__Bacteria,g__Pantoea|s__Candidatus Pantoea carbekii
h0,g__Serratia|s__ficaria
h7,g__Metakosakonia|s__sp. MRY16-398
h6,g__Halomonas|s__sp. HL-93
h9,g__Alistipes|s__communis
h2,g__Pseudomonas|s__granadensis
h9,g__Streptococcus|s__porcinus
h8,g__Thermococcus|s__eurythermalis
k__Bacteria,g__Actinomyces|s__sp. ZJ34
k__Bacteria,g__Mycobacterium|s__lepraemurium
h2,g__Halobacillus|s__litoralis
h9,g__Synechococcus|s__sp. MEDNS5
h8,g__Thermaerobacter|s__sp. PB12/4term
h2,g__Pseudomonas|s__sp. B11D7D
h5,g__Enterococcus|s__sp. M190262
270,g__Paraburkholderia|s__sp. 7Q-K02
h8,g__Corynebacterium|s__sp. zg-917
h0,g__Desulfocurvibacter|s__africanus
h9,g__Salinicola|s__tamaricis
h2,g__Polynucleobacter|s__paneuropaeus
h9,g__Blautia|s__sp. LZLJ-3
1,g__Dehalobacterium|s__formicoaceticum
h9,g__Thermobacillus|s__composti
h1,g__Veillonella|s__atypica
h1,g__Methanosarcina|s__flavescens
h2,g__Microbacterium|s__sp. HY82
h8,g__Paenibacillus|s__sp. FSL H7-0737
h0,g__Frondihabitans|s__sp. PAMC 28766
h7,g__Mesorhizobium|s__sp. M3A.F.Ca.ET.080.04.2.1
h4,g__Mycolicibacterium|s__phlei
h0,g__Pseudomonas|s__otitidis
h4,g__Bacteroides|s__heparinolyticus
k__Bacteria,g__Enterobacter|s__cloacae complex sp.
k__Bacteria,g__Lacipirellula|s__parvula
h1,g__Sphingomonas|s__sp. NBWT7
h4,g__Formosa|s__sediminum
h5,g__Providencia|s__rustigianii
D-XyloseXyloseConsumptionimport,g__Haloferax|s__volcanii
h6,g__Micromonospora|s__purpureochromogenes
h5,g__Bacillus|s__smithii
h3,g__Thalassotalea|s__sp. PS06
k__Bacteria,g__Baekduia|s__soli
h3,g__Sulfurivermis|s__fontis
h4,g__Aquisphaera|s__giovannonii
h1,g__Companilactobacillus|s__Lactobacillus crustorum
h2,g__Methylobacillus|s__flagellatus
h0,g__Thiomonas|s__sp. X19
h5,g__Hartmannibacter|s__diazotrophicus
h0,g__Rheinheimera|s__sp. D18
h5,g__Curvibacter|s__sp. AEP1-3
h6,g__Citrobacter|s__sp. RHBSTW-00678
14,g__Geobacillus|s__sp. 44B
h0,g__Helicobacter|s__cinaedi
h7,g__Salipiger|s__profundus
h0,g__Streptococcus|s__sp. DAT741
h7,g__Marmoricola|s__scoriae
h8,g__Rhodoluna|s__Candidatus Rhodoluna planktonica
h2,g__Shigella|s__sp. MO17
h4,g__Jonquetella|s__anthropi
h3,g__Mycoavidus|s__cysteinexigens
h8,g__Brevibacterium|s__siliguriense
h1,g__Halomonas|s__sp. JS92-SW72
SulfateSulfuricacidProductionexport,g__Sulfolobus|s__acidocaldarius
h9,g__Erythrobacter|s__sp. THAF29
L-RhamnoseRhamnoseD-RhamnoseConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h0,g__Polynucleobacter|s__difficilis
h6,g__Lutibacter|s__profundi
h1,g__Xanthomonas|s__sacchari
h5,g__Orientia|s__tsutsugamushi
LactoseConsumptionimport,g__Blautia|s__hansenii
h0,g__Ferrimonas|s__sp. S7
h5,g__Mycolicibacterium|s__phlei
h5,g__Sphingobium|s__sp. MI1205
83,g__Streptomyces|s__noursei
h5,g__Nissabacter|s__sp. SGAir0207
h7,g__Methylorubrum|s__extorquens
output,197
h1,g__Obesumbacterium|s__proteus
h5,g__Bacillus|s__sp. SYJ
h9,g__Flavobacterium|s__nackdongense
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Bifidobacterium|s__dentium
h3,g__Altererythrobacter|s__sp. B11
k__Bacteria,g__Aeromonas|s__dhakensis
h1,g__Rothia|s__amarae
h2,g__Yersinia|s__mollaretii
h5,g__Leptospira|s__kmetyi
h7,g__Cellulomonas|s__sp. H30R-01
h9,g__Arcobacter|s__cryaerophilus
h4,g__Roseobacter|s__litoralis
h7,g__Agrobacterium|s__tumefaciens
h1,g__Legionella|s__jordanis
h1,g__Alloactinosynnema|s__sp. L-07
h4,g__Corynebacterium|s__sp. zg-320
h7,g__Mesorhizobium|s__sp. AA22
h6,g__Leuconostoc|s__citreum
h0,g__Myroides|s__sp. A21
h6,g__Rhodobacter|s__sp. CZR27
L-AspartateAspartateD-AspartateConsumptionimport,g__Clostridium|s__tetani
h1,g__Pseudomonas|s__coronafaciens
h6,g__Thermococcus|s__barossii
h9,g__Ammonifex|s__degensii
h6,g__Ilyobacter|s__polytropus
DimethylamineProductionexport,g__Clostridium|s__perfringens
h6,g__Sphingomonas|s__insulae
output,AcetateConsumptionimportproductionexport
h3,g__Campylobacter|s__hyointestinalis
h1,g__Leptotrichia|s__sp. oral taxon 847
h9,g__Jiangella|s__alkaliphila
h0,g__Acinetobacter|s__sp. FDAARGOS_560
h2,g__Endomicrobium|s__Candidatus Endomicrobium trichonymphae
h3,g__Anoxybacillus|s__sp. PDR2
h8,g__Oceanobacillus|s__iheyensis
h1,g__Collimonas|s__arenae
h9,g__Vibrio|s__campbellii
h3,g__Pseudomonas|s__sp. R2-60-08W
h9,g__Eubacterium|s__[Eubacterium] cellulosolvens
h0,g__Shewanella|s__denitrificans
L-GlutamateL-GlutamicacidGlutamateD-GlutamateConsumptionimport,g__Streptococcus|s__salivarius
h7,g__Gordonia|s__ajococcus
h4,g__Sphingobium|s__sp. MI1205
h3,g__Leptotrichia|s__hofstadii
h4,g__Rickettsia|s__asiatica
223,g__Paenibacillus|s__brasilensis
h0,g__Campylobacter|s__sp. RM12175
h8,g__Luteimonas|s__granuli
h2,g__Campylobacter|s__hepaticus
k__Bacteria,g__Paucilactobacillus|s__Lactobacillus hokkaidonensis
k__Bacteria,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
h8,g__Wolbachia|s__endosymbiont of Drosophila incompta
h0,g__Duganella|s__sp. AF9R3
h0,g__Salinimonas|s__sp. KX18D6
h8,g__Stenotrophomonas|s__indicatrix
k__Bacteria,g__Stigmatella|s__aurantiaca
h6,g__Streptococcus|s__sp. oral taxon 061
h8,g__Streptomyces|s__rochei
h0,g__Pantoea|s__dispersa
h2,g__Actinobacillus|s__succinogenes
h0,g__Sphingomonas|s__sp. HKS19
h3,g__Klebsiella|s__grimontii
h3,g__Thermococcus|s__onnurineus
h2,g__Synechococcus|s__sp. PCC 7502
h4,g__Inhella|s__inkyongensis
h6,g__Halolamina|s__sp. CBA1230
h6,g__Delftia|s__sp. Cs1-4
H2HydrogenProductionexport,g__Bacteroides|s__ovatus
h2,g__Lysobacter|s__oculi
h0,g__Streptomyces|s__sp. SUK 48
h2,g__Rothia|s__dentocariosa
k__Bacteria,g__Corynebacterium|s__urealyticum
h4,g__Roseovarius|s__sp. THAF8
h9,g__Bombilactobacillus|s__Lactobacillus bombi
h6,g__Limosilactobacillus|s__Lactobacillus mucosae
h0,g__Chloroflexus|s__aggregans
h1,g__Staphylococcus|s__fleurettii
h6,g__Mycolicibacterium|s__neoaurum
h4,g__Rhodococcus|s__aetherivorans
h0,g__Melioribacter|s__roseus
h1,g__Allochromatium|s__vinosum
h5,g__Anseongella|s__ginsenosidimutans
h0,g__Candidatus Pelagibacter|s__sp. HIMB1321
h7,g__Pseudomonas|s__luteola
h8,g__Paenibacillus|s__chitinolyticus
h8,g__Duncaniella|s__sp. C9
h8,g__Sphingobium|s__sp. RSMS
h9,g__Mannheimia|s__sp. BNO311
h2,g__Mycobacterium|s__sp. KMS
h0,g__Vagococcus|s__carniphilus
h1,g__Mycoplasmopsis|s__columboralis
h2,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia tomentosa
h3,g__Massilia|s__lutea
h2,g__Thermococcus|s__peptonophilus
h7,g__Enterobacter|s__asburiae
k__Bacteria,g__Elusimicrobium|s__minutum
k__Bacteria,g__Bacillus|s__aerophilus
k__Bacteria,g__Nocardioides|s__sp. dk884
k__Bacteria,g__Aequorivita|s__sp. H23M31
0,g__Echinicola|s__sp. LN3S3
h0,g__Burkholderia|s__metallica
h1,g__Streptomyces|s__sp. CRXT-Y-14
h9,g__Erwinia|s__sp. J780
h3,g__Bradyrhizobium|s__sp. CCBAU 53338
h5,g__Rhodococcus|s__sp. M8
h8,g__Streptomyces|s__libani
h9,g__Phascolarctobacterium|s__faecium
h6,g__Streptomyces|s__peucetius
h0,g__Novosphingopyxis|s__sp. pb63
h1,g__Nitrosopumilus|s__Candidatus Nitrosopumilus sediminis
h8,g__Tenacibaculum|s__jejuense
h9,g__Agrobacterium|s__fabrum
h8,g__Rhodococcus|s__sp. NJ-530
h5,g__Nostoc|s__piscinale
h7,g__Citrobacter|s__sp. NMI7904_11
h7,g__Rhizobium|s__sp. IE4771
h1,g__Moorella|s__glycerini
k__Bacteria,g__Chryseobacterium|s__sp. JV274
h6,g__Mycobacterium|s__marinum
k__Bacteria,g__Pedobacter|s__ginsengisoli
h0,g__Corynebacterium|s__cystitidis
h7,g__Bradyrhizobium|s__oligotrophicum
h8,g__Sphingomonas|s__sp. KC8
k__Bacteria,g__Bosea|s__sp. RAC05
h0,g__Arthrobacter|s__citreus
h1,g__Streptomyces|s__sp. SCUT-3
h2,g__Rodentibacter|s__sp. DSM 111151
h2,g__Mycobacterium|s__stomatepiae
h1,g__Hymenobacter|s__nivis
h7,g__Sinorhizobium|s__fredii
53,g__Gordonia|s__rubripertincta
h8,g__Porphyrobacter|s__sp. HT-58-2
h6,g__Actinomyces|s__gaoshouyii
h8,g__Enterococcus|s__sp. DA9
h7,g__Pseudomonas|s__synxantha
h5,g__Actinomadura|s__sp. NAK00032
h3,g__Pseudoalteromonas|s__ruthenica
h5,g__Isoptericola|s__variabilis
8,g__Thermodesulfobacterium|s__commune
h4,g__Actinotalea|s__sp. JY-7876
h0,g__Desulfobacca|s__acetoxidans
h2,g__Thermocrinis|s__ruber
output,308
k__Bacteria,g__Sulfurihydrogenibium|s__azorense
h5,g__Granulicella|s__tundricola
h9,g__Sphingomonas|s__indica
h7,g__Methanobrevibacter|s__smithii
h6,g__Plantactinospora|s__sp. BB1
h2,g__Gordonia|s__sp. JH63
k__Bacteria,g__Methylococcus|s__sp. IM1
h5,g__Phaeobacter|s__piscinae
h3,g__Paraburkholderia|s__sp. DHF22
h8,g__Cellulosilyticum|s__lentocellum
h5,g__Sphingomonas|s__sp. HKS19
h4,g__Streptomyces|s__koyangensis
k__Bacteria,g__Stenotrophomonas|s__sp. ASS1
h2,g__Synechococcus|s__sp. A15-28
h4,g__Proteus|s__vulgaris
AdenosylcobalaminVitaminB12CobamidecoenzymeCobIIalaminVitaminB12rCobIalaminVitaminB12sAquacobalaminCobalaminIIIConsumptionimport,g__Proteus|s__mirabilis
7,g__Serratia|s__plymuthica
h7,g__Thermaerobacter|s__sp. PB12/4term
h3,g__Thermus|s__parvatiensis
h4,g__Gallibacterium|s__anatis
h7,g__Desulfomonile|s__tiedjei
k__Bacteria,g__Thermoanaerobacter|s__wiegelii
h9,g__Methylotenera|s__mobilis
44,g__Pandoraea|s__fibrosis
h1,g__Mycoplasma|s__orale
h0,g__Phytohabitans|s__flavus
h2,g__Alteromonas|s__mediterranea
h3,g__Celeribacter|s__indicus
h5,g__Acholeplasma|s__axanthum
h1,g__Sulfurimicrobium|s__lacus
H2SHS-Productionexport,g__Desulfovibrio|s__piger
5,g__Anaerotignum|s__propionicum
h0,g__Pseudarthrobacter|s__sp. NIBRBAC000502770
h5,g__Streptomyces|s__sp. CFMR 7
h6,g__Pseudomonas|s__cerasi
h1,g__Bacillus|s__sp. #24
h4,g__Pseudonocardia|s__dioxanivorans
FructanInulinLevanMacromoleculedegradation,g__Bacteroides|s__thetaiotaomicron
h1,g__Polaribacter|s__sp. BM10
h2,g__Achromobacter|s__sp. LM16
h5,g__Bordetella|s__bronchialis
k__Bacteria,g__Dechloromonas|s__aromatica
h7,g__Parvibaculum|s__lavamentivorans
9,g__Buchnera|s__aphidicola
h7,g__Sphingomonas|s__daechungensis
k__Bacteria,g__Noviherbaspirillum|s__sp. UKPF54
k__Bacteria,g__Bacillus|s__sp. IHB B 7164
k__Archaea,g__Natrarchaeobaculum|s__aegyptiacum
h9,g__Pseudomonas|s__sp. FGI182
h9,g__Eikenella|s__exigua
k__Bacteria,g__Mycoplasma|s__sp. (ex Biomphalaria glabrata)
h0,g__Arenibacter|s__algicola
h5,g__Stenotrophomonas|s__acidaminiphila
39,g__Bifidobacterium|s__indicum
h2,g__Indioceanicola|s__profundi
h2,g__Citrobacter|s__pasteurii
k__Bacteria,g__Verrucomicrobium|s__spinosum
h6,g__Streptococcus|s__sp. CNU 77-61
h0,g__Rhodoferax|s__koreense
h3,g__Spiroplasma|s__culicicola
h0,g__Mycolicibacter|s__minnesotensis
h8,g__Candidatus Annandia|s__adelgestsuga
h0,g__Rathayibacter|s__sp. VKM Ac-2805
h0,g__Methylocella|s__tundrae
h2,g__Bacillus|s__sp. S3
h0,g__Formosa|s__sp. Hel1_33_131
h0,g__Nostoc|s__piscinale
h8,g__Bacillus|s__safensis
h7,g__Nocardioides|s__sp. 78
6,g__Aeromonas|s__caviae
k__Bacteria,g__Nostoc|s__sp. PCC 7120 = FACHB-418
k__Archaea,g__Pyrobaculum|s__arsenaticum
h0,g__Methanobacterium|s__formicicum
h0,g__Streptomyces|s__sp. 44030
h9,g__Leptospirillum|s__ferrooxidans
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Staphylococcus|s__epidermidis
h6,g__Geobacillus|s__[Bacillus] caldolyticus
k__Bacteria,g__Acinetobacter|s__chinensis
h3,g__Edwardsiella|s__tarda
h1,g__Corynebacterium|s__singulare
k__Bacteria,g__Rhodobacter|s__blasticus
h6,g__Pseudomonas|s__marincola
h6,g__Methanoculleus|s__bourgensis
h4,g__Corynebacterium|s__glaucum
h5,g__Geobacillus|s__sp. 44C
h8,g__Streptococcus|s__ratti
h6,g__Phocaeicola|s__dorei
k__Bacteria,g__Streptomyces|s__ferrugineus
h0,g__Eikenella|s__exigua
h2,g__Mesorhizobium|s__sp. M7A.F.Ce.TU.012.03.2.1
h8,g__Caulobacter|s__segnis
h2,g__Streptococcus|s__macedonicus
h3,g__Mesorhizobium|s__sp. WSM1497
SulfateSulfuricacidConsumptionimport,g__Desulfobacterium|s__autotrophicum
k__Bacteria,g__Limnohabitans|s__sp. 103DPR2
h1,g__Paraglaciecola|s__sp. L3A3
h6,g__Desulfosarcina|s__alkanivorans
h5,g__Saccharibacillus|s__brassicae
h0,g__Isoptericola|s__variabilis
h1,g__Fusobacterium|s__necrophorum
h6,g__Streptomyces|s__leeuwenhoekii
h6,g__Bifidobacterium|s__thermophilum
h6,g__Myxococcus|s__xanthus
k__Bacteria,g__Eubacterium|s__sp. NSJ-61
h9,g__Afipia|s__sp. GAS231
h9,g__Pseudomonas|s__sp. BJP69
h8,g__Carnobacterium|s__sp.
h7,g__Enterobacter|s__sp. E76
h2,g__Candidatus Nanopelagicus|s__hibericus
k__Bacteria,g__Bradyrhizobium|s__genosp. B
h9,g__Neisseria|s__lactamica
h7,g__Mycobacterium|s__paraintracellulare
k__Bacteria,g__Pasteurella|s__multocida
CO2Productionexport,g__Mycoplasma|s__conjunctivae
h6,g__Kocuria|s__flava
h7,g__Pseudomonas|s__koreensis
h8,g__Eubacterium|s__callanderi
h4,g__Actinobacillus|s__indolicus
h6,g__Virgibacillus|s__sp. Bac332
h8,g__Candidatus Nitrosotalea|s__okcheonensis
h2,g__Blautia|s__hansenii
h9,g__Streptosporangium|s__roseum
h9,g__Spiroplasma|s__chinense
h1,g__Sulfolobus|s__neozealandicus
h7,g__Fibrisoma|s__limi
h1,g__Rathayibacter|s__sp. VKM Ac-2760
D-FructoseFructoseConsumptionimport,g__Lactobacillus|s__delbrueckii
h4,g__Streptomyces|s__sp. NA02950
h9,g__Yersinia|s__bercovieri
TaurolithocholateConsumptionimport,g__Bifidobacterium|s__bifidum
AcetateProductionexport,g__Clostridium|s__acetobutylicum
h1,g__Grimontia|s__hollisae
h0,g__Mycolicibacterium|s__doricum
h1,g__Buttiauxella|s__sp. 3AFRM03
h6,g__Pantoea|s__sp. CCBC3-3-1
h2,g__Sphingomonas|s__koreensis
h6,g__Thermodesulfobium|s__narugense
h4,g__Aeromonas|s__rivipollensis
h0,g__Mycoplasma|s__sp. (ex Biomphalaria glabrata)
h3,g__Methanocaldococcus|s__fervens
h3,g__Mycolicibacterium|s__parafortuitum
h4,g__Terriglobus|s__albidus
h5,g__Amycolatopsis|s__mediterranei
h0,g__Sulfurospirillum|s__deleyianum
h1,g__Pediococcus|s__acidilactici
h5,g__Bartonella|s__henselae
h8,g__Intestinibaculum|s__porci
h8,g__Mycolicibacter|s__terrae
h5,g__Thermoanaerobacterium|s__xylanolyticum
h9,g__Pseudarthrobacter|s__sp. NIBRBAC000502772
h6,g__Microbacterium|s__lemovicicum
h6,g__Sulfuritalea|s__hydrogenivorans
k__Bacteria,g__Curtobacterium|s__sp. SGAir0471
h5,g__Candidatus Planktophila|s__limnetica
h1,g__Sphingobium|s__sp. CAP-1
output,BenzaldehydeConsumptionimport
h1,g__Brachybacterium|s__sp. P6-10-X1
h5,g__Arenibacter|s__algicola
h0,g__Hylemonella|s__gracilis
h6,g__Acinetobacter|s__sp. SWBY1
h3,g__Corynebacterium|s__ulcerans
2,g__Streptococcus|s__sobrinus
h9,g__Salmonella|s__sp. SCFS4
h4,g__Zobellia|s__galactanivorans
h4,g__Kyrpidia|s__spormannii
h3,g__Bartonella|s__kosoyi
h0,g__Kyrpidia|s__tusciae
k__Bacteria,g__Methyloversatilis|s__sp. RAC08
D-SorbitolD-GlucitolSorbitolGlucitolL-SorbitolSorbitolConsumptionimport,g__Shigella|s__flexneri
h9,g__Legionella|s__anisa
h7,g__Ruminococcus|s__bicirculans
h5,g__Arachidicoccus|s__sp. BS20
h0,g__Desulfococcus|s__multivorans
143,g__Citrobacter|s__pasteurii
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Streptococcus|s__infantarius
h3,g__Desulfovibrio|s__marinus
h8,g__Bacillus|s__beveridgei
h6,g__Streptomyces|s__sp. FR-008
h5,g__Methanocaldococcus|s__bathoardescens
h5,g__Paeniclostridium|s__sordellii
h2,g__Streptococcus|s__sp. FDAARGOS_522
h4,g__Paenibacillus|s__mucilaginosus
h8,g__Parasaccharibacter|s__apium
194,g__Hyphomicrobium|s__denitrificans
h5,g__Candidatus Kinetoplastibacterium|s__sorsogonicusi
k__Bacteria,g__Rivularia|s__sp. PCC 7116
189,g__Carnobacterium|s__maltaromaticum
h0,g__Eubacterium|s__sp. NSJ-61
h4,g__Swingsia|s__samuiensis
h9,g__Rahnella|s__aquatilis
k__Bacteria,g__Dolichospermum|s__flos-aquae
222,g__Streptomyces|s__sp. Z022
h2,g__Sphingobium|s__sp. PAMC28499
h3,g__Pseudomonas|s__brenneri
h5,g__Erythrobacter|s__seohaensis
h5,g__Geobacillus|s__kaustophilus
h0,g__Aerococcus|s__christensenii
h6,g__Pseudarthrobacter|s__sp. BIM B-2242
h3,g__Paracoccus|s__sp. AK26
h2,g__Haloquadratum|s__walsbyi
h7,g__Chryseobacterium|s__manosquense
h1,g__Fructilactobacillus|s__Lactobacillus lindneri
AcetateProductionexport,g__Streptococcus|s__equi
h1,g__Mycolicibacterium|s__boenickei
h3,g__Ammonifex|s__degensii
h3,g__Candidatus Gullanella|s__endobia
h7,g__Scytonema|s__sp. HK-05
h7,g__Ornithinimicrobium|s__pratense
h5,g__Streptococcus|s__sp. oral taxon 431
h4,g__Candidatus Phytoplasma|s__Tomato big bud phytoplasma
k__Bacteria,g__Shewanella|s__baltica
h7,g__Frederiksenia|s__canicola
h2,g__Wenzhouxiangella|s__sp. AB-CW3
h0,g__Paenibacillus|s__kribbensis
h3,g__Vibrio|s__campbellii
h8,g__Rathayibacter|s__festucae
h8,g__Pseudomonas|s__libanensis
h9,g__Natronomonas|s__pharaonis
h3,g__Mycoplasma|s__canis
h1,g__Bdellovibrio|s__sp. NC01
h2,g__Carnobacterium|s__sp. 17-4
h2,g__Bradyrhizobium|s__guangxiense
h4,g__Yersinia|s__entomophaga
h5,g__Paenibacillus|s__mucilaginosus
h3,g__Petrotoga|s__mobilis
h2,g__Candidatus Phytoplasma|s__australiense
h8,g__Cyanothece|s__sp. PCC 7425
h1,g__Veillonella|s__sp. T1-7
h6,g__Serratia|s__plymuthica
h2,g__Leptotrichia|s__hofstadii
h8,g__Flavonifractor|s__plautii
h2,g__Streptomyces|s__sp. ICC4
h7,g__Haemophilus|s__parainfluenzae
h5,g__Agrobacterium|s__deltaense
h0,g__Limnohabitans|s__sp. 63ED37-2
h5,g__Thermococcus|s__piezophilus
h6,g__Cyanobacterium|s__aponinum
h7,g__Raoultella|s__ornithinolytica
h8,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus nipponensis
h9,g__Legionella|s__adelaidensis
h0,g__Dickeya|s__fangzhongdai
h4,g__Desulfopila|s__sp. IMCC35004
h2,g__Fibrella|s__aestuarina
9,g__Mycoplasma|s__bovirhinis
287,g__Aquitalea|s__sp. USM4
h0,g__Lentilactobacillus|s__Lactobacillus parabuchneri
h8,g__Murdochiella|s__vaginalis
h8,g__Glaciecola|s__amylolytica
h8,g__Neisseria|s__flavescens
h8,g__Nostoc|s__sp. ATCC 53789
output,FructanInulinLevanMacromoleculedegradation
NH3AmmoniaNH4AmmoniumProductionexport,g__Clostridium|s__tetani
h3,g__Amniculibacterium|s__sp. G2-70
h0,g__Paracoccus|s__sp. AK26
h7,g__Butyricimonas|s__faecalis
h1,g__Sulfitobacter|s__sp. DFL14
h4,g__Anaplasma|s__ovis
Isobutyrate2-MethylpropanoicacidProductionexport,g__Anaerostipes|s__caccae
h8,g__Flavobacterium|s__sp. LPB0248
h2,g__Candidatus Cytomitobacter|s__primus
h7,g__Variovorax|s__sp. PAMC 28711
h7,g__Citrobacter|s__sp. RHBSTW-00535
h5,g__Nitrosopumilus|s__Candidatus Nitrosopumilus koreensis
h7,g__Micromonospora|s__sp. WMMC415
h8,g__Dickeya|s__sp. Secpp 1600
h1,g__Variovorax|s__sp. PAMC 28711
h1,g__Citrobacter|s__sp. RHBSTW-00535
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Bacteroides|s__intestinalis
h1,g__Paraburkholderia|s__graminis
h6,g__Neptunomonas|s__phycophila
h4,g__Agrobacterium|s__deltaense
h8,g__Erwinia|s__sp. Ejp617
h7,g__Sulfitobacter|s__sp. SK012
h9,g__Lactobacillus|s__apis
h3,g__Rahnella|s__sp. Y9602
h0,g__Acidovorax|s__sp. KKS102
h7,g__Pseudomonas|s__sp. BIGb0427
h9,g__Anaerococcus|s__mediterraneensis
h5,g__Sphingomonas|s__sp. JE1
h2,g__Pseudomonas|s__alkylphenolica
k__Bacteria,g__Aeromonas|s__sp. ASNIH1
h7,g__Streptomyces|s__sp. NEAU-S7GS2
h9,g__Acinetobacter|s__haemolyticus
h2,g__Peribacillus|s__simplex
h1,g__Pseudodesulfovibrio|s__indicus
h1,g__Candidatus Annandia|s__adelgestsuga
h7,g__Novosphingobium|s__sp. P6W
h5,g__Citrobacter|s__sp. RHBSTW-00696
h7,g__Anseongella|s__ginsenosidimutans
h9,g__Porphyrobacter|s__neustonensis
h2,g__Lachnoanaerobaculum|s__umeaense
194,g__Zobellella|s__denitrificans
6,g__Brevibacterium|s__sp. PAMC23299
h6,g__Parabacteroides|s__sp. CT06
h8,g__Halothiobacillus|s__sp. LS2
h5,g__Paracoccus|s__yeei
L-TryptophanTryptophanConsumptionimport,g__Clostridium|s__botulinum
h4,g__Burkholderia|s__sp. MSMB617WGS
h9,g__Mycoplasma|s__phocirhinis
h9,g__Vibrio|s__fluvialis
h5,g__Methylosinus|s__trichosporium
h0,g__Steroidobacter|s__denitrificans
h6,g__Thermococcus|s__peptonophilus
h4,g__Bacillus|s__sp. FDAARGOS_527
h0,g__Mycobacterium|s__heidelbergense
h0,g__Pseudomonas|s__psychrophila
h4,g__Coxiella|s__endosymbiont of Amblyomma sculptum
NH3AmmoniaNH4AmmoniumProductionexport,g__Pseudomonas|s__putida
h6,g__Leuconostoc|s__kimchii
h3,g__Arcobacter|s__aquimarinus
h5,g__Paenibacillus|s__kribbensis
h2,g__Corynebacterium|s__sp. 2039
h2,g__Brevibacterium|s__sp. PAMC23299
h7,g__Rickettsiella|s__Candidatus Rickettsiella viridis
h1,g__Chryseobacterium|s__sp. cx-624
h9,g__Herbaspirillum|s__frisingense
93,g__Leuconostoc|s__suionicum
h4,g__Methylobacterium|s__currus
h2,g__Raineyella|s__sp. CBA3103
h2,g__Escherichia|s__coli
h9,g__Sulfurospirillum|s__sp. SL2-2
h1,g__Lactobacillus|s__kefiranofaciens
BenzoateConsumptionimport,g__Klebsiella|s__pneumoniae
h0,g__Anaeromyxobacter|s__sp. Fw109-5
h7,g__Gardnerella|s__vaginalis
h2,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia clavipes
k__Bacteria,g__Fusobacterium|s__nucleatum
h2,g__Paenibacillus|s__graminis
h0,g__Candidatus Phytoplasma|s__Aster yellows witches'-broom phytoplasma
k__Bacteria,g__Vibrio|s__tapetis
h7,g__Streptomyces|s__broussonetiae
h9,g__Deinococcus|s__radiodurans
k__Bacteria,g__Hymenobacter|s__sp. S2-20-2
h0,g__Shewanella|s__marisflavi
h2,g__Streptomyces|s__sp. Mg1
N2Consumptionimport,g__Azorhizobium|s__caulinodans
h4,g__Acinetobacter|s__sp. 10FS3-1
h6,g__Hymenobacter|s__sp. DG25A
h7,g__Streptomyces|s__sp. x4(2010)
h3,g__Candidatus Fonsibacter|s__ubiquis
h6,g__Mycobacterium|s__stomatepiae
h1,g__Dolosigranulum|s__pigrum
h9,g__Bacillus|s__sp. SJ-10
h0,g__Bacillus|s__sp. BS98
h2,g__Chloroflexus|s__aurantiacus
h7,g__Micromonospora|s__craniellae
h0,g__Pasteurella|s__skyensis
h3,g__Microbacterium|s__sp. PAMC 28756
h2,g__Lysobacter|s__capsici
h4,g__Pseudomonas|s__sp. ACM7
h0,g__Acinetobacter|s__calcoaceticus
h9,g__Methanococcus|s__voltae
8,g__Pelosinus|s__fermentans
h2,g__Labilibaculum|s__antarcticum
k__Bacteria,g__Biomaibacter|s__acetigenes
h0,g__Streptomyces|s__prasinus
k__Bacteria,g__Streptomyces|s__tuirus
h7,g__Nostoc|s__sp. TCL26-01
h9,g__Acidiphilium|s__multivorum
h5,g__Thermaerobacter|s__sp. PB12/4term
h6,g__Bradyrhizobium|s__sp. CCBAU 53351
k__Bacteria,g__Fibrobacter|s__succinogenes
h4,g__Acidovorax|s__cattleyae
h6,g__Streptomyces|s__sp. RTd22
h8,g__Limnochorda|s__endosymbiont 'TC1' of Trimyema compressum
h2,g__Pedobacter|s__cryoconitis
h3,g__Moritella|s__viscosa
h5,g__Rhodococcus|s__sp. PBTS 1
