parent,child
h4,g__Deinococcus|s__wulumuqiensis
h1,g__Bifidobacterium|s__bifidum
h5,g__Parolsenella|s__catena
h3,g__Candidatus Planktophila|s__versatilis
199,g__Acinetobacter|s__nosocomialis
h8,g__Methanothermobacter|s__sp. THM-2
h5,g__Sphingomonas|s__indica
h5,g__Pontibacter|s__akesuensis
h4,g__Companilactobacillus|s__Lactobacillus allii
h9,g__Denitratisoma|s__oestradiolicum
h1,g__Chlamydia|s__caviae
h7,g__Coxiella|s__endosymbiont of Amblyomma sculptum
10,g__Gryllotalpicola|s__protaetiae
h3,g__Citrobacter|s__farmeri
h8,g__Emcibacter|s__sp. MEBiC09520
h0,g__Thermogladius|s__calderae
h3,g__Polaromonas|s__sp. Pch-P
h6,g__Burkholderia|s__cenocepacia
h4,g__Borreliella|s__Borrelia mayonii
h2,g__Tardiphaga|s__robiniae
h3,g__Blattabacterium|s__sp. (Blatta orientalis)
h0,g__Nocardia|s__sp. WCH-YHL-001
h0,g__Halomonas|s__sp. hl-4
h8,g__Desulfomicrobium|s__baculatum
h8,g__Nocardioides|s__sp. JQ2195
h1,g__Salipiger|s__profundus
144,g__Caldicellulosiruptor|s__kronotskyensis
h8,g__Pseudomonas|s__sp. 11K1
h8,g__Bacillus|s__aerophilus
h9,g__Acidovorax|s__sp. JS42
h3,g__Scardovia|s__inopinata
h6,g__Symbiobacterium|s__thermophilum
h0,g__Salinispora|s__tropica
h3,g__Basfia|s__[Mannheimia] succiniciproducens
h2,g__Streptococcus|s__mutans
h4,g__Thermoanaerobacter|s__wiegelii
h7,g__Mycobacterium|s__sp. WY10
h8,g__Corynebacterium|s__sp. 2039
h1,g__Pseudomonas|s__prosekii
h7,g__Magnetococcus|s__Candidatus Magnetococcus massalia
h0,g__Mycolicibacterium|s__poriferae
o__Acidilobales,g__Acidilobus|s__saccharovorans
h1,g__Pontivivens|s__sp. MT2928
h0,g__Candidatus Planktophila|s__limnetica
h7,g__Flavisolibacter|s__sp. 17J28-1
h2,g__Phenylobacterium|s__zucineum
h4,g__Microbacterium|s__lemovicicum
MethaneCH4Productionexport,g__Methanococcoides|s__burtonii
h3,g__Corynebacterium|s__sp. NML98-0116
h2,g__Rhizobium|s__sp. CCGE532
h3,g__Modestobacter|s__marinus
h7,g__Thermotoga|s__sp. RQ7
h3,g__Aminipila|s__sp. JN-18
h7,g__Thermus|s__sp. CCB_US3_UF1
o__Pseudomonadales,g__Pseudomonas|s__simiae
o__Entomoplasmatales,g__Spiroplasma|s__chinense
h0,g__Halopiger|s__xanaduensis
h5,g__Methanopyrus|s__sp. SNP6
0,g__Niastella|s__koreensis
h5,g__Rathayibacter|s__rathayi
h7,g__Xanthomonas|s__vasicola
h9,g__Citrobacter|s__sp. SNU WT2
h7,g__Brenneria|s__sp. EniD312
h4,g__Geitlerinema|s__sp. PCC 7407
h4,g__Borrelia|s__anserina
h3,g__Thermaerobacter|s__sp. PB12/4term
78,g__Cronobacter|s__condimenti
o__Alteromonadales,g__Marinobacter|s__sp. CP1
h2,g__Shewanella|s__sp. Arc9-LZ
h3,g__Capnocytophaga|s__haemolytica
h1,g__Thermodesulfobacterium|s__sp. TA1
h0,g__Jeotgalibaca|s__porci
h8,g__Massilia|s__albidiflava
h5,g__Prevotella|s__denticola
H2HydrogenProductionexport,g__Ruminococcus|s__albus
h1,g__Campylobacter|s__jejuni
h9,g__Phreatobacter|s__sp. NMCR1094
h8,g__Bartonella|s__alsatica
h5,g__Pseudomonas|s__rhizosphaerae
o__Rhizobiales,g__Rhizobium|s__lusitanum
h6,g__Shigella|s__sp. LN126
o__Flavobacteriales,g__Chryseobacterium|s__shandongense
h4,g__Sulfurimonas|s__Candidatus Sulfurimonas baltica
h7,g__Candidatus Phytoplasma|s__mali
h5,g__Paraburkholderia|s__graminis
h6,g__Megasphaera|s__elsdenii
o__Campylobacterales,g__Sulfurospirillum|s__sp. SL2-2
h4,g__Streptomyces|s__sp. SUK 48
o__Aeromonadales,g__Oceanisphaera|s__profunda
h3,g__Liberibacter|s__crescens
o__Legionellales,g__Legionella|s__sp. PC997
h2,g__Endomicrobium|s__proavitum
h4,g__Rhodospirillum|s__rubrum
h5,g__Vibrio|s__splendidus
h9,g__Mycolicibacterium|s__neoaurum
h9,g__Caldicellulosiruptor|s__obsidiansis
2-Aminobutyricacid2-AminobutyrateProductionexport,g__Clostridium|s__sporogenes
h4,g__Burkholderia|s__sp. IDO3
h7,g__Mesorhizobium|s__opportunistum
h8,g__Methylorubrum|s__extorquens
h8,g__Sphingomonas|s__sp. SH
h6,g__Pseudomonas|s__taiwanensis
h8,g__Bibersteinia|s__trehalosi
h8,g__Mannheimia|s__haemolytica
h5,g__Leucobacter|s__sp. HDW9A
output,143
h8,g__Romboutsia|s__ilealis
o__Rickettsiales,g__Rickettsia|s__philipii
5,g__Hungateiclostridium|s__clariflavum
h8,g__Actinobacillus|s__porcitonsillarum
h3,g__Halostagnicola|s__larsenii
h7,g__Klebsiella|s__michiganensis
o__Cytophagales,g__Spirosoma|s__rigui
h0,g__Acidisarcina|s__polymorpha
h1,g__Haemophilus|s__influenzae
h1,g__Orbus|s__sp. IPMB12
h7,g__Methanobrevibacter|s__smithii
h4,g__Listeria|s__monocytogenes
h5,g__Crenobacter|s__cavernae
h8,g__Streptomyces|s__olivoreticuli
h2,g__Micromonospora|s__craniellae
h8,g__Streptococcus|s__infantis
h9,g__Rhodococcus|s__sp. B7740
h2,g__Rhodovulum|s__sp. P5
h3,g__Acinetobacter|s__soli
h1,g__Corynebacterium|s__sphenisci
h1,g__Lactococcus|s__sp. KACC 19320
h2,g__Xanthomonas|s__citri
h5,g__Campylobacter|s__gracilis
h5,g__Desulfuromonas|s__soudanensis
h7,g__Tardiphaga|s__sp. vice304
h8,g__Marinomonas|s__posidonica
h0,g__Dokdonia|s__donghaensis
h3,g__Corynebacterium|s__segmentosum
h4,g__Actinotignum|s__schaalii
o__Alteromonadales,g__Lacimicrobium|s__alkaliphilum
h2,g__Nocardia|s__seriolae
h4,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
h1,g__Burkholderia|s__anthina
h1,g__Halomonas|s__aestuarii
h5,g__Novosphingobium|s__sp. ES2-1
FormateConsumptionimport,g__Desulfovibrio|s__desulfuricans
h8,g__Candidatus Phytoplasma|s__Beet leafhopper transmitted virescence phytoplasma
h7,g__Xylanimonas|s__cellulosilytica
h9,g__Polaribacter|s__sp. KT25b
h0,g__Bacillus|s__horikoshii
h2,g__Cupriavidus|s__sp. USMAHM13
h7,g__Corynebacterium|s__mustelae
h7,g__Enterobacter|s__sp. N18-03635
h9,g__Rhizobium|s__sp. CCGE532
o__Lactobacillales,g__Fructilactobacillus|s__Lactobacillus lindneri
h9,g__Pseudomonas|s__sp. IzPS32d
h0,g__Auricoccus|s__indicus
h9,g__Odoribacter|s__splanchnicus
h7,g__Sphingobium|s__amiense
o__Micrococcales,g__Brevibacterium|s__sp. CS2
h2,g__Kroppenstedtia|s__pulmonis
h4,g__Salinimonas|s__sediminis
h2,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
h5,g__Bacillus|s__subtilis
h2,g__Achromobacter|s__sp. LM16
h2,g__Thermococcus|s__sp. AMT11
h3,g__Aggregatibacter|s__segnis
h0,g__Cellulophaga|s__sp. L1A9
h4,g__Methanopyrus|s__sp. SNP6
h9,g__Thermodesulfobacterium|s__geofontis
h2,g__Leifsonia|s__sp. PS1209
h3,g__Thermosipho|s__africanus
h9,g__Gallionella|s__capsiferriformans
h0,g__Leptospira|s__interrogans
MethaneCH4Productionexport,g__Methanospirillum|s__hungatei
h2,g__Microbacterium|s__sp. PM5
h6,g__Synechococcus|s__sp. PCC 7002
h2,g__Acetobacterium|s__sp. KB-1
h0,g__Clostridium|s__thermarum
h0,g__Cupriavidus|s__basilensis
h4,g__Pseudomonas|s__amygdali
h5,g__Hymenobacter|s__sp. NBH84
h8,g__Streptomyces|s__roseochromogenus
h1,g__Halapricum|s__salinum
h7,g__Photobacterium|s__damselae
h1,g__Hymenobacter|s__sp. BT18
h6,g__Mesorhizobium|s__sp. M9A.F.Ca.ET.002.03.1.2
h3,g__Alteromonas|s__sp. Mac1
h9,g__Veillonella|s__parvula
h9,g__Mycobacterium|s__liflandii
h9,g__Rubrobacter|s__sp. SCSIO 52915
h4,g__Maribacter|s__sp. T28
h0,g__Lactococcus|s__raffinolactis
h5,g__Streptomyces|s__lunaelactis
h6,g__Pseudomonas|s__sp. A214
h7,g__Desulfitobacterium|s__dichloroeliminans
h6,g__Chromobacterium|s__vaccinii
h1,g__Burkholderia|s__lata
h7,g__Streptococcus|s__pasteurianus
h7,g__Trichormus|s__variabilis
h4,g__Aeromonas|s__schubertii
h5,g__Tenacibaculum|s__jejuense
h2,g__Paraburkholderia|s__sp. DHF22
h9,g__Clostridium|s__scatologenes
h0,g__Idiomarina|s__piscisalsi
o__Lactobacillales,g__Streptococcus|s__ratti
o__Spirochaetales,g__Borrelia|s__crocidurae
h5,g__Pragia|s__sp. CF-458
h1,g__Polaribacter|s__sp. Hel1_33_78
h3,g__Edwardsiella|s__anguillarum
h5,g__Pseudomonas|s__alcaligenes
h1,g__Rickettsia|s__prowazekii
output,12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport
h5,g__Tardiphaga|s__sp. vice304
h8,g__Candidatus Planktophila|s__dulcis
h0,g__Altererythrobacter|s__sp. TH136
h2,g__Brevundimonas|s__naejangsanensis
h3,g__Altererythrobacter|s__namhicola
h6,g__Acinetobacter|s__sp. WCHAc010052
h7,g__Xanthomonas|s__hortorum
h4,g__Halobellus|s__limi
h8,g__Serratia|s__plymuthica
h2,g__Chryseobacterium|s__carnipullorum
h3,g__Paenarthrobacter|s__ureafaciens
h7,g__Enterobacter|s__sp. RHBSTW-00175
h9,g__Virgibacillus|s__phasianinus
h0,g__Flavobacterium|s__kingsejongi
h6,g__Bacillus|s__sp. ABP14
h7,g__Xanthomonas|s__axonopodis
h9,g__Streptomyces|s__sp. Tu6071
h9,g__Arthrobacter|s__sp. J3.37
NitrateConsumptionimport,g__Pseudomonas|s__fluorescens
h2,g__Auraticoccus|s__monumenti
h2,g__Cnuibacter|s__physcomitrellae
o__Pseudomonadales,g__Acinetobacter|s__sp. NEB149
h0,g__Veillonella|s__atypica
o__Sphingobacteriales,g__Sphingobacterium|s__daejeonense
h4,g__Micromonospora|s__sp. WMMA2032
h6,g__Streptomyces|s__sp. 769
h9,g__Rodentibacter|s__heylii
h2,g__Bartonella|s__apis
h4,g__Methanococcoides|s__methylutens
o__Pseudomonadales,g__Acinetobacter|s__seifertii
190,g__Chryseobacterium|s__sp. 7-3A
h1,g__Mannheimia|s__sp. BNO311
h5,g__Candidatus Nardonella|s__dryophthoridicola
h8,g__Serratia|s__grimesii
h7,g__Micromonospora|s__aurantiaca
h0,g__Serratia|s__sp. FS14
h2,g__Pectobacterium|s__carotovorum
h0,g__Cellulosilyticum|s__sp. WCF-2
h1,g__Kaistella|s__Chryseobacterium jeonii
h5,g__Bradyrhizobium|s__amphicarpaeae
h5,g__Salipiger|s__pacificus
h4,g__Mycoplasma|s__haemocanis
h4,g__Streptomyces|s__sp. CMB-StM0423
h2,g__Shewanella|s__sp. MR-4
h5,g__Serratia|s__sp. 1D1416
h7,g__Teredinibacter|s__sp. Bs08
o__Enterobacterales,g__Chania|s__multitudinisentens
h7,g__Nitratiruptor|s__labii
h3,g__Chlamydia|s__muridarum
h9,g__Rufibacter|s__tibetensis
h9,g__Shewanella|s__sp. W3-18-1
h0,g__Agrococcus|s__jejuensis
o__Corynebacteriales,g__Nocardia|s__yunnanensis
h0,g__Polaromonas|s__sp. Pch-P
h1,g__Oxalobacter|s__formigenes
h0,g__Microbacterium|s__sp. CBA3102
h3,g__Thermogladius|s__calderae
o__Mycoplasmatales,g__Mycoplasma|s__pulmonis
h1,g__Tannerella|s__forsythia
h7,g__Labrenzia|s__aggregata
h0,g__Sulfurimonas|s__sp. CVO
o__Bacillales,g__Staphylococcus|s__sp. MI 10-1553
h5,g__Flavobacterium|s__sp. LPB0248
h6,g__Paenibacillus|s__sp. JNUCC-31
h8,g__Streptococcus|s__sp. HSISM1
h8,g__Brucella|s__sp. BO3
h1,g__Methylobacterium|s__currus
72,g__Clostridium|s__formicaceticum
SulfateSulfuricacidProductionexport,g__Acidithiobacillus|s__caldus
h2,g__Citrobacter|s__sp. RHB35-C17
h3,g__Candidatus Blochmannia|s__vafer
h5,g__Aquimarina|s__sp. BL5
h1,g__Tenuifilum|s__thalassicum
h8,g__Rhodococcus|s__sp. NJ-530
h8,g__Achromobacter|s__sp. AONIH1
o__Burkholderiales,g__Massilia|s__sp. NR 4-1
h0,g__Acinetobacter|s__haemolyticus
o__Methanosarcinales,g__Methanosarcina|s__barkeri
h1,g__Paludisphaera|s__borealis
h5,g__Pseudomonas|s__sp. DY-1
h6,g__Serratia|s__sp. FS14
h6,g__Acidobacterium|s__capsulatum
271,g__Mycetohabitans|s__rhizoxinica
h9,g__Pseudomonas|s__monteilii
h9,g__Kozakia|s__baliensis
h0,g__Arthrobacter|s__agilis
h5,g__Candidatus Blochmannia|s__chromaiodes
h0,g__Vibrio|s__navarrensis
NH3AmmoniaNH4AmmoniumProductionexport,g__Mycoplasma|s__fermentans
h3,g__Lentilactobacillus|s__Lactobacillus buchneri
h3,g__Nocardia|s__seriolae
h6,g__Brevibacillus|s__agri
102,g__Corynebacterium|s__casei
h8,g__Orientia|s__tsutsugamushi
h1,g__Malaciobacter|s__Arcobacter molluscorum
h5,g__Curtobacterium|s__sp. BH-2-1-1
h6,g__Natrialba|s__magadii
h4,g__Candidatus Methanomethylophilus|s__alvus
h9,g__Romboutsia|s__ilealis
output,304
h0,g__Acinetobacter|s__sp. NCu2D-2
h7,g__Bradyrhizobium|s__sp. CCBAU 53351
h1,g__Blautia|s__argi
h2,g__Sphingorhabdus|s__sp. SMR4y
21,g__Deinococcus|s__gobiensis
h3,g__Metallosphaera|s__hakonensis
h5,g__Micromonospora|s__coriariae
h7,g__Rhodococcus|s__biphenylivorans
h7,g__Halobacterium|s__sp. GN101
h5,g__Thermomonas|s__brevis
h7,g__Caulobacter|s__mirabilis
h5,g__Psychroserpens|s__sp. NJDZ02
h6,g__Mycobacterium|s__leprae
h8,g__Exiguobacterium|s__antarcticum
o__Holosporales,g__Candidatus Cytomitobacter|s__endosymbiont of Acanthamoeba sp. UWC8
h7,g__Klebsiella|s__sp. FDAARGOS_511
h6,g__Salinisphaera|s__sp. LB1
h1,g__Rhodococcus|s__pyridinivorans
h8,g__Sagittula|s__sp. P11
o__Corynebacteriales,g__Rhodococcus|s__biphenylivorans
h1,g__Lysobacter|s__enzymogenes
h6,g__Idiomarina|s__sp. X4
h3,g__Burkholderia|s__sp. MSMB617WGS
h8,g__Salinivibrio|s__kushneri
h1,g__Marinovum|s__algicola
h7,g__Bacillus|s__sp. FJAT-45348
o__Flavobacteriales,g__Flavobacterium|s__indicum
h3,g__Anaplasma|s__phagocytophilum
h7,g__Corynebacterium|s__efficiens
h0,g__Clostridium|s__sp. BNL1100
h4,g__Leclercia|s__sp. 29361
h0,g__Variovorax|s__sp. DB1
h4,g__Pseudoalteromonas|s__sp. Scap25
h2,g__Prevotella|s__oris
o__Methanocellales,g__Methanocella|s__conradii
h0,g__Citrobacter|s__sp. 172116965
h1,g__Bacillus|s__sp. FJAT-45348
h6,g__Marinovum|s__algicola
h7,g__Marinovum|s__algicola
o__Pseudonocardiales,g__Kutzneria|s__albida
h7,g__Acinetobacter|s__calcoaceticus
o__Desulfuromonadales,g__Geobacter|s__sp. M18
h3,g__Sphingorhabdus|s__sp. YGSMI21
h4,g__Oleispira|s__antarctica
h8,g__Providencia|s__rettgeri
h0,g__Mumia|s__sp. ZJ1417
h9,g__Methanosarcina|s__sp. MTP4
h8,g__Hydrogenovibrio|s__thermophilus
o__Micrococcales,g__Microbacterium|s__sp. TPU 3598
h7,g__Thermincola|s__potens
h0,g__Clostridium|s__estertheticum
h1,g__Caulobacter|s__mirabilis
h3,g__Salegentibacter|s__salegens
h3,g__Mucilaginibacter|s__xinganensis
o__Burkholderiales,g__Polaromonas|s__sp.
h6,g__Shewanella|s__sp. Pdp11
h0,g__Thermosipho|s__sp. 1070
h8,g__Nocardia|s__seriolae
h3,g__Corynebacterium|s__marinum
o__Spirochaetales,g__Borreliella|s__garinii
h2,g__Aminipila|s__sp. JN-18
PropanoatePropionateProductionexport,g__Selenomonas|s__sputigena
h2,g__Sphaerospermopsis|s__kisseleviana
o__Rhodospirillales,g__Komagataeibacter|s__oboediens
2,g__Ruminococcus|s__sp. JE7A12
h1,g__Methanocaldococcus|s__jannaschii
h6,g__Porphyrobacter|s__sp. HT-58-2
h2,g__Mycobacterium|s__canettii
h8,g__Alkaliphilus|s__oremlandii
h9,g__Agrococcus|s__carbonis
h3,g__Streptomyces|s__sp. AC541
h0,g__Pseudomonas|s__sp. KUIN-1
h7,g__Pseudomonas|s__reinekei
o__Enterobacterales,g__Phytobacter|s__sp. SCO41
16,g__Bifidobacterium|s__adolescentis
h9,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.043.05.1.1
h5,g__Enterobacter|s__sp. CRENT-193
h8,g__Belliella|s__baltica
h3,g__Bacillus|s__vallismortis
PropanoatePropionateProductionexport,g__Veillonella|s__parvula
h4,g__Streptomyces|s__pactum
ChitinMacromoleculedegradation,g__Flavobacterium|s__johnsoniae
h3,g__Baekduia|s__soli
h1,g__Neisseria|s__lactamica
h6,g__Levilactobacillus|s__Lactobacillus zymae
h6,g__Synechococcus|s__sp. SynAce01
h8,g__Mycobacterium|s__sp. PYR15
HyaluronanHyaluronateHyaluronicacidMacromoleculedegradation,g__Streptococcus|s__pyogenes
h1,g__Maribacter|s__sp. MJ134
AcetateProductionexport,g__Finegoldia|s__magna
h9,g__Chlorobium|s__limicola
h3,g__Thermoanaerobacterium|s__thermosaccharolyticum
o__Rhodospirillales,g__Roseomonas|s__gilardii
h6,g__Mucilaginibacter|s__mallensis
h7,g__Streptomyces|s__sp. ZFG47
h0,g__Fibrisoma|s__limi
h1,g__Ehrlichia|s__ruminantium
h5,g__Streptococcus|s__anginosus
h5,g__Bacillus|s__sp. DU-106
h3,g__Brucella|s__ovis
o__Clostridiales,g__Clostridium|s__kluyveri
h2,g__Microbacterium|s__sp. Nx66
h3,g__Plantactinospora|s__sp. BC1
o__Lactobacillales,g__Bombilactobacillus|s__Lactobacillus bombi
0,g__Melioribacter|s__roseus
h5,g__Legionella|s__sp. PC997
h6,g__Sphingobacterium|s__sp. G1-14
h8,g__Xanthomonas|s__sp. GW
h1,g__Mucilaginibacter|s__mallensis
LinoleicacidOmega-6fattyacidConsumptionimport,g__Butyrivibrio|s__fibrisolvens
h0,g__Saccharibacillus|s__brassicae
h3,g__Afipia|s__sp. GAS231
3,g__Candidatus Hoaglandella|s__endobia
h5,g__Candidatus Portiera|s__aleyrodidarum
h3,g__Rhizobium|s__jaguaris
h5,g__Polaromonas|s__sp. E19S
h9,g__Cyanothece|s__sp. PCC 7425
h8,g__Glycocaulis|s__alkaliphilus
h7,g__Gluconobacter|s__albidus
o__Syntrophobacterales,g__Desulfobacca|s__acetoxidans
h9,g__Pseudomonas|s__guangdongensis
h2,g__Mannheimia|s__sp. USDA-ARS-USMARC-1261
h2,g__Ferriphaselus|s__amnicola
h2,g__Actinomyces|s__gaoshouyii
h3,g__Antarcticibacterium|s__sp. PAMC 28998
h5,g__Candidatus Kinetoplastibacterium|s__desouzaii
h6,g__Veillonella|s__sp. OK1
h1,g__Methylococcus|s__capsulatus
h4,g__Archaeoglobus|s__veneficus
h7,g__Cellulophaga|s__baltica
h7,g__Edwardsiella|s__tarda
h8,g__Mycoplasma|s__edwardii
h3,g__Pseudomonas|s__sp. NP-1
h4,g__Streptomyces|s__sp. TN58
h2,g__Actinoplanes|s__sp. OR16
h8,g__Polynucleobacter|s__asymbioticus
h3,g__Legionella|s__geestiana
h6,g__Bacillus|s__weihaiensis
h9,g__Pseudomonas|s__kribbensis
h0,g__Flagellimonas|s__maritima
LactoseConsumptionimport,g__Bifidobacterium|s__angulatum
h0,g__Fusobacterium|s__mortiferum
h2,g__Saccharothrix|s__syringae
h7,g__Legionella|s__longbeachae
h1,g__Nitratiruptor|s__labii
h3,g__Ignicoccus|s__islandicus
h6,g__Methanosarcina|s__sp. WH1
h2,g__Azospirillum|s__thermophilum
h8,g__Rickettsia|s__rhipicephali
output,o__Thermoanaerobacterales
h1,g__Leuconostoc|s__garlicum
h5,g__Synechococcus|s__sp. WH 8102
h2,g__Vibrio|s__rumoiensis
h3,g__Chryseolinea|s__soli
h7,g__Methylovirgula|s__ligni
o__Micrococcales,g__Agromyces|s__aureus
h1,g__Bacteroides|s__sp. CBA7301
h2,g__Microbacterium|s__foliorum
h3,g__Lysobacter|s__oculi
h3,g__Olleya|s__aquimaris
h5,g__Wolbachia|s__endosymbiont of Culex quinquefasciatus
h2,g__Chryseobacterium|s__sp. SNU WT5
0,g__Blastomonas|s__fulva
h3,g__Lactobacillus|s__sp. JM1
h0,g__Caldicellulosiruptor|s__bescii
h8,g__Oceanisphaera|s__profunda
h9,g__Francisella|s__orientalis
h6,g__Paraburkholderia|s__terrae
o__Synechococcales,g__Synechococcus|s__sp. PCC 73109
h7,g__Stella|s__humosa
h2,g__Acidovorax|s__sp. RAC01
h3,g__Sinorhizobium|s__americanum
o__Flavobacteriales,g__Chryseobacterium|s__taihuense
h4,g__Achromobacter|s__denitrificans
h6,g__Meiothermus|s__taiwanensis
h9,g__Thermobacillus|s__composti
o__Rhizobiales,g__Devosia|s__sp. 1566
h1,g__Empedobacter|s__falsenii
h3,g__Pseudomonas|s__sp. ADAK13
h4,g__Caulobacter|s__sp. FWC26
h8,g__Paraburkholderia|s__sp. PGU16
h3,g__Burkholderia|s__sp. NRF60-BP8
h8,g__Thermoanaerobacterium|s__thermosaccharolyticum
h8,g__Plantactinospora|s__sp. BB1
h8,g__Methanobacterium|s__sp. MZ-A1
MethylamineMonomethylamineConsumptionimport,g__Klebsiella|s__pneumoniae
h8,g__Clostridium|s__sp. JN-1
h2,g__Latilactobacillus|s__Lactobacillus curvatus
h7,g__Aliivibrio|s__fischeri
h3,g__Advenella|s__mimigardefordensis
h7,g__Alloactinosynnema|s__sp. L-07
h9,g__Pseudomonas|s__sp. SGAir0191
h4,g__Bacillus|s__aryabhattai
h9,g__Micromonospora|s__sagamiensis
o__Xanthomonadales,g__Arenimonas|s__daejeonensis
h4,g__Desulfurococcus|s__amylolyticus
h9,g__Mycolicibacterium|s__aubagnense
h6,g__Serratia|s__marcescens
h1,g__Photobacterium|s__damselae
h5,g__Bacillus|s__tropicus
h7,g__Halapricum|s__salinum
h7,g__Chromobacterium|s__sp. ATCC 53434
15,g__Treponema|s__pallidum
h7,g__Eikenella|s__corrodens
h0,g__Pajaroellobacter|s__abortibovis
o__Alteromonadales,g__Shewanella|s__xiamenensis
L-OrnithineOrnithineProductionexport,g__Clostridium|s__perfringens
h4,g__Hydrogenophaga|s__sp. BA0156
h5,g__Campylobacter|s__helveticus
h7,g__Pseudomonas|s__sp. S1-A32-2
o__Burkholderiales,g__Collimonas|s__pratensis
o__Neisseriales,g__Neisseria|s__subflava
9,g__Bacillus|s__cereus
h0,g__Lactobacillus|s__iners
h2,g__Altibacter|s__sp. ALE3EI
h6,g__Lysobacter|s__antibioticus
h7,g__Paracoccus|s__haeundaensis
h8,g__Ruminiclostridium|s__sp. MA18
h0,g__Simiduia|s__agarivorans
h2,g__Streptomyces|s__formicae
h4,g__Pectobacterium|s__atrosepticum
h2,g__Syntrophus|s__aciditrophicus
h7,g__Chlamydia|s__avium
o__Flavobacteriales,g__Gilvibacter|s__sp. SZ-19
11,g__Nocardia|s__mangyaensis
h3,g__Anoxybacillus|s__flavithermus
h4,g__Spirosoma|s__sp. CJU-R4
BiotinVitaminB7Consumptionimport,g__Streptococcus|s__salivarius
h8,g__Gramella|s__salexigens
h7,g__Clostridium|s__autoethanogenum
h5,g__Staphylococcus|s__lutrae
7,g__Azoarcus|s__sp. M9-3-2
h2,g__Halomonas|s__alkaliphila
o__Nostocales,g__Trichormus|s__variabilis
h4,g__Enterococcus|s__sp. DA9
h3,g__Teredinibacter|s__turnerae
o__Rhizobiales,g__Bradyrhizobium|s__sp. BTAi1
o__Streptomycetales,g__Streptomyces|s__prasinus
h3,g__Streptococcus|s__gordonii
h4,g__Kluyvera|s__cryocrescens
h5,g__Mycoplasma|s__canis
h9,g__Sulfolobus|s__acidocaldarius
h5,g__Acinetobacter|s__wanghuae
h5,g__Arsenophonus|s__nasoniae
h4,g__Enterobacter|s__sp. ODB01
o__Micrococcales,g__Pseudarthrobacter|s__sulfonivorans
o__Sphingobacteriales,g__Mucilaginibacter|s__xinganensis
h7,g__Pseudomonas|s__aeruginosa
h5,g__Pseudoleptotrichia|s__goodfellowii
o__Micrococcales,g__Georgenia|s__sp. Z443
h0,g__Paenibacillus|s__sp. FSL R7-0273
NH3AmmoniaNH4AmmoniumProductionexport,g__Mycoplasma|s__mycoides
h3,g__Bremerella|s__volcania
h6,g__Secundilactobacillus|s__Lactobacillus malefermentans
o__Clostridiales,g__Hungateiclostridium|s__saccincola
h2,g__Corynebacterium|s__choanis
h8,g__Psychrobacter|s__sp. YP14
h2,g__Erwinia|s__piriflorinigrans
h5,g__Spiroplasma|s__atrichopogonis
h6,g__Enterococcus|s__cecorum
h7,g__Rhodococcus|s__ruber
LithocholicacidProductionexport,g__Listeria|s__monocytogenes
o__Micrococcales,g__Cryobacterium|s__arcticum
o__Nautiliales,g__Nitratiruptor|s__labii
h5,g__Prosthecochloris|s__sp. CIB 2401
h5,g__Aeromonas|s__encheleia
h6,g__Fructilactobacillus|s__Lactobacillus lindneri
h7,g__Streptomyces|s__sp. NA04227
h3,g__Tabrizicola|s__piscis
h8,g__Alienimonas|s__californiensis
h3,g__Azorhizobium|s__caulinodans
h4,g__Gracilibacillus|s__sp. SCU50
h3,g__Kocuria|s__indica
h4,g__Paraburkholderia|s__sp. SOS3
h8,g__Paraburkholderia|s__caffeinilytica
h7,g__Mycoplasma|s__ovipneumoniae
h9,g__Olivibacter|s__sp. SDN3
h1,g__Acidiphilium|s__multivorum
h7,g__Bacillus|s__sp. A260
h1,g__Campylobacter|s__hyointestinalis
h2,g__Nocardia|s__asteroides
6,g__Vibrio|s__sp. Scap24
h4,g__Mycobacteroides|s__[Mycobacterium] stephanolepidis
o__Enterobacterales,g__Citrobacter|s__sp. RHBSTW-00535
h4,g__Streptomyces|s__sp. WAC00288
h6,g__Actinomyces|s__sp. oral taxon 169
h6,g__Corynebacterium|s__ammoniagenes
h2,g__Dyella|s__thiooxydans
h6,g__Streptococcus|s__pantholopis
h8,g__Streptomyces|s__sp. DSM 40868
h8,g__Formosa|s__sp. Hel1_33_131
h9,g__Alloprevotella|s__sp. E39
h4,g__Mucilaginibacter|s__sp. 14171R-50
h3,g__Pararhodospirillum|s__photometricum
h4,g__Citrobacter|s__sp. RHBSTW-00696
h9,g__Pantoea|s__eucalypti
o__Bacillales,g__Bacillus|s__filamentosus
o__Xanthomonadales,g__Xanthomonas|s__oryzae
o__Rhodobacterales,g__Maricaulis|s__maris
h0,g__Candidatus Atelocyanobacterium|s__thalassa
h6,g__Rhizobium|s__acidisoli
h8,g__Corynebacterium|s__pseudopelargi
h0,g__Paenibacillus|s__mucilaginosus
o__Enterobacterales,g__Serratia|s__sp. KUDC3025
h2,g__Weissella|s__hellenica
h7,g__Pseudoalteromonas|s__donghaensis
h8,g__Kerstersia|s__gyiorum
h4,g__Fictibacillus|s__phosphorivorans
